entry_time,exit_time,direction,entry_price,exit_price,pnl_points,pnl_dollars,exit_reason
2020-07-21 14:39:00+00:00,2020-07-21 14:40:00+00:00,Long,10872.75,10891.0,16.25,320.0,Time
2020-07-21 14:42:00+00:00,2020-07-21 14:43:00+00:00,Long,10860.5,10869.0,6.5,125.0,Time
2020-07-21 14:43:00+00:00,2020-07-21 14:44:00+00:00,Long,10858.0,10849.75,-10.25,-210.0,Time
2020-07-21 14:44:00+00:00,2020-07-21 14:46:00+00:00,Long,10849.75,10881.25,29.5,585.0,Time
2020-07-21 17:30:00+00:00,2020-07-21 17:31:00+00:00,Short,10878.5,10865.0,11.5,225.0,Time
2020-07-21 17:32:00+00:00,2020-07-21 17:33:00+00:00,Long,10885.5,10879.25,-8.25,-170.0,Time
2020-07-21 18:05:00+00:00,2020-07-21 18:06:00+00:00,Long,10909.5,10920.75,9.25,180.0,Time
2020-07-21 18:06:00+00:00,2020-07-21 18:08:00+00:00,Short,10920.75,10924.0,-5.25,-110.0,Time
2020-07-21 18:08:00+00:00,2020-07-21 18:10:00+00:00,Short,10924.0,10917.0,5.0,95.0,Time
2020-07-21 18:10:00+00:00,2020-07-21 18:11:00+00:00,Long,10934.0,10917.0,-19.0,-385.0,Time
2020-07-21 18:16:00+00:00,2020-07-21 18:17:00+00:00,Long,10930.5,10912.0,-20.5,-415.0,Time
2020-07-21 19:09:00+00:00,2020-07-21 19:10:00+00:00,Long,10870.25,10848.25,-24.0,-485.0,Time
2020-07-21 19:10:00+00:00,2020-07-21 19:40:00+00:00,Short,10848.25,10812.0,34.25,680.0,Time
2020-07-21 19:51:00+00:00,2020-07-21 19:52:00+00:00,Short,10783.0,10792.5,-11.5,-235.0,Time
2020-07-22 13:22:00+00:00,2020-07-22 13:23:00+00:00,Long,10821.0,10843.0,20.0,395.0,Time
2020-07-22 13:35:00+00:00,2020-07-22 13:37:00+00:00,Long,10821.0,10831.5,8.5,165.0,Time
2020-07-22 13:53:00+00:00,2020-07-22 13:54:00+00:00,Long,10884.0,10883.75,-2.25,-50.0,Time
2020-07-22 14:05:00+00:00,2020-07-22 14:07:00+00:00,Long,10894.75,10882.25,-14.5,-295.0,Time
2020-07-22 14:43:00+00:00,2020-07-22 14:44:00+00:00,Long,10821.25,10824.0,0.75,10.0,Time
2020-07-22 14:46:00+00:00,2020-07-22 14:47:00+00:00,Long,10814.75,10818.0,1.25,20.0,Time
2020-07-22 14:47:00+00:00,2020-07-22 14:49:00+00:00,Long,10818.0,10806.5,-13.5,-275.0,Time
2020-07-22 14:49:00+00:00,2020-07-22 14:51:00+00:00,Long,10788.0,10782.75,-7.25,-150.0,Time
2020-07-22 14:51:00+00:00,2020-07-22 14:52:00+00:00,Long,10782.75,10789.25,4.5,85.0,Time
2020-07-22 14:52:00+00:00,2020-07-22 14:53:00+00:00,Long,10774.25,10793.75,17.5,345.0,Time
2020-07-22 14:54:00+00:00,2020-07-22 14:55:00+00:00,Long,10776.25,10797.5,19.25,380.0,Time
2020-07-22 14:59:00+00:00,2020-07-22 15:00:00+00:00,Long,10778.75,10803.5,22.75,450.0,Time
2020-07-22 15:07:00+00:00,2020-07-22 15:08:00+00:00,Short,10777.25,10791.0,-15.75,-320.0,Time
2020-07-22 15:09:00+00:00,2020-07-22 15:10:00+00:00,Short,10776.0,10795.75,-21.75,-440.0,Time
2020-07-22 15:12:00+00:00,2020-07-22 15:13:00+00:00,Short,10776.0,10752.75,21.25,420.0,Time
2020-07-22 15:13:00+00:00,2020-07-22 15:15:00+00:00,Long,10752.75,10775.0,20.25,400.0,Time
2020-07-22 15:15:00+00:00,2020-07-22 15:17:00+00:00,Long,10749.25,10778.5,27.25,540.0,Time
2020-07-22 17:31:00+00:00,2020-07-22 17:32:00+00:00,Long,10801.0,10798.0,-5.0,-105.0,Time
2020-07-22 17:32:00+00:00,2020-07-22 17:33:00+00:00,Long,10798.0,10809.75,9.75,190.0,Time
2020-07-22 17:33:00+00:00,2020-07-22 17:34:00+00:00,Long,10792.75,10792.75,-2.0,-45.0,Time
2020-07-22 17:34:00+00:00,2020-07-22 17:35:00+00:00,Long,10792.75,10793.25,-1.5,-35.0,Time
2020-07-22 17:35:00+00:00,2020-07-22 17:37:00+00:00,Long,10793.25,10794.25,-1.0,-25.0,Time
2020-07-22 17:37:00+00:00,2020-07-22 18:07:00+00:00,Long,10794.25,10803.5,7.25,140.0,Time
2020-07-22 18:54:00+00:00,2020-07-22 18:56:00+00:00,Short,10825.0,10820.75,2.25,40.0,Time
2020-07-22 19:09:00+00:00,2020-07-22 19:11:00+00:00,Long,10829.75,10832.75,1.0,15.0,Time
2020-07-22 19:11:00+00:00,2020-07-22 19:12:00+00:00,Long,10832.75,10842.0,7.25,140.0,Time
2020-07-22 19:12:00+00:00,2020-07-22 19:14:00+00:00,Long,10842.0,10849.5,5.5,105.0,Time
2020-07-22 19:16:00+00:00,2020-07-22 19:17:00+00:00,Long,10855.0,10852.0,-5.0,-105.0,Time
2020-07-22 19:47:00+00:00,2020-07-22 19:49:00+00:00,Long,10855.25,10863.5,6.25,120.0,Time
2020-07-22 19:49:00+00:00,2020-07-22 19:50:00+00:00,Long,10863.5,10869.0,3.5,65.0,Time
2020-07-23 13:32:00+00:00,2020-07-23 13:33:00+00:00,Short,10805.0,10812.75,-9.75,-200.0,Time
2020-07-23 13:34:00+00:00,2020-07-23 13:36:00+00:00,Short,10794.0,10828.0,-36.0,-725.0,Time
2020-07-23 14:11:00+00:00,2020-07-23 14:12:00+00:00,Long,10792.25,10790.0,-4.25,-90.0,Time
2020-07-23 14:12:00+00:00,2020-07-23 14:42:00+00:00,Long,10790.0,10817.25,25.25,500.0,Time
2020-07-23 15:05:00+00:00,2020-07-23 15:07:00+00:00,Long,10773.0,10802.0,27.0,535.0,Time
2020-07-23 17:33:00+00:00,2020-07-23 17:34:00+00:00,Long,10630.0,10624.25,-7.75,-160.0,Time
2020-07-23 17:37:00+00:00,2020-07-23 17:38:00+00:00,Long,10606.0,10633.5,25.5,505.0,Time
2020-07-23 17:42:00+00:00,2020-07-23 17:43:00+00:00,Long,10608.0,10591.0,-19.0,-385.0,Time
2020-07-23 17:43:00+00:00,2020-07-23 17:44:00+00:00,Long,10591.0,10593.25,0.25,0.0,Time
2020-07-23 17:44:00+00:00,2020-07-23 17:45:00+00:00,Long,10593.25,10600.25,5.0,95.0,Time
2020-07-23 17:48:00+00:00,2020-07-23 17:49:00+00:00,Long,10591.5,10576.5,-17.0,-345.0,Time
2020-07-23 17:49:00+00:00,2020-07-23 17:50:00+00:00,Long,10576.5,10591.25,12.75,250.0,Time
2020-07-23 17:50:00+00:00,2020-07-23 17:52:00+00:00,Long,10565.0,10575.25,8.25,160.0,Time
2020-07-23 18:02:00+00:00,2020-07-23 18:03:00+00:00,Long,10550.0,10555.0,3.0,55.0,Time
2020-07-23 18:03:00+00:00,2020-07-23 18:04:00+00:00,Long,10555.0,10540.0,-17.0,-345.0,Time
2020-07-23 18:04:00+00:00,2020-07-23 18:05:00+00:00,Long,10540.0,10560.0,18.0,355.0,Time
2020-07-23 18:06:00+00:00,2020-07-23 18:07:00+00:00,Long,10536.5,10562.25,23.75,470.0,Time
2020-07-23 18:11:00+00:00,2020-07-23 18:12:00+00:00,Long,10541.75,10522.25,-21.5,-435.0,Time
2020-07-23 18:12:00+00:00,2020-07-23 18:13:00+00:00,Long,10522.25,10534.0,9.75,190.0,Time
2020-07-23 18:14:00+00:00,2020-07-23 18:15:00+00:00,Long,10528.0,10525.0,-5.0,-105.0,Time
2020-07-23 18:15:00+00:00,2020-07-23 18:16:00+00:00,Long,10525.0,10514.25,-12.75,-260.0,Time
2020-07-23 18:16:00+00:00,2020-07-23 18:17:00+00:00,Long,10514.25,10527.5,11.25,220.0,Time
2020-07-23 19:31:00+00:00,2020-07-23 19:32:00+00:00,Long,10520.0,10520.0,-2.0,-45.0,Time
2020-07-23 19:32:00+00:00,2020-07-23 19:34:00+00:00,Long,10520.0,10568.25,46.25,920.0,Time
2020-07-23 19:52:00+00:00,2020-07-23 19:53:00+00:00,Short,10519.5,10556.5,-39.0,-785.0,Time
2020-07-24 13:28:00+00:00,2020-07-24 13:29:00+00:00,Long,10397.0,10415.25,16.25,320.0,Time
2020-07-24 13:30:00+00:00,2020-07-24 13:31:00+00:00,Long,10370.0,10404.5,32.5,645.0,Time
2020-07-24 13:36:00+00:00,2020-07-24 13:37:00+00:00,Long,10349.0,10353.5,2.5,45.0,Time
2020-07-24 13:37:00+00:00,2020-07-24 13:38:00+00:00,Long,10353.5,10324.0,-31.5,-635.0,Time
2020-07-24 13:38:00+00:00,2020-07-24 13:39:00+00:00,Long,10324.0,10336.0,10.0,195.0,Time
2020-07-24 13:39:00+00:00,2020-07-24 13:40:00+00:00,Long,10312.25,10313.25,-1.0,-25.0,Time
2020-07-24 14:20:00+00:00,2020-07-24 14:21:00+00:00,Long,10435.25,10444.75,7.5,145.0,Time
2020-07-24 14:21:00+00:00,2020-07-24 14:22:00+00:00,Long,10444.75,10432.0,-14.75,-300.0,Time
2020-07-24 14:22:00+00:00,2020-07-24 14:24:00+00:00,Long,10446.75,10451.75,3.0,55.0,Time
2020-07-24 14:51:00+00:00,2020-07-24 14:52:00+00:00,Long,10455.25,10443.0,-14.25,-290.0,Time
2020-07-24 14:53:00+00:00,2020-07-24 14:55:00+00:00,Long,10457.5,10471.0,11.5,225.0,Time
2020-07-24 14:55:00+00:00,2020-07-24 14:57:00+00:00,Long,10471.0,10465.0,-8.0,-165.0,Time
2020-07-24 14:57:00+00:00,2020-07-24 14:59:00+00:00,Long,10490.5,10484.0,-8.5,-175.0,Time
2020-07-24 14:59:00+00:00,2020-07-24 15:01:00+00:00,Long,10501.25,10501.0,-2.25,-50.0,Time
2020-07-24 15:01:00+00:00,2020-07-24 15:31:00+00:00,Long,10501.0,10524.5,21.5,425.0,Time
2020-07-24 17:46:00+00:00,2020-07-24 17:47:00+00:00,Long,10470.25,10457.5,-14.75,-300.0,Time
2020-07-24 17:48:00+00:00,2020-07-24 17:49:00+00:00,Long,10478.0,10484.75,4.75,90.0,Time
2020-07-24 17:49:00+00:00,2020-07-24 17:51:00+00:00,Long,10484.75,10470.0,-16.75,-340.0,Time
2020-07-24 18:01:00+00:00,2020-07-24 18:03:00+00:00,Long,10480.0,10496.0,14.0,275.0,Time
2020-07-24 18:03:00+00:00,2020-07-24 18:04:00+00:00,Long,10496.0,10490.5,-7.5,-155.0,Time
2020-07-24 18:07:00+00:00,2020-07-24 18:09:00+00:00,Long,10495.5,10501.25,3.75,70.0,Time
2020-07-24 18:10:00+00:00,2020-07-24 18:11:00+00:00,Long,10503.5,10495.0,-10.5,-215.0,Time
2020-07-24 18:27:00+00:00,2020-07-24 18:29:00+00:00,Short,10503.75,10492.0,9.75,190.0,Time
2020-07-24 18:29:00+00:00,2020-07-24 18:31:00+00:00,Short,10511.0,10500.5,8.5,165.0,Time
2020-07-24 19:28:00+00:00,2020-07-24 19:30:00+00:00,Long,10447.0,10450.75,1.75,30.0,Time
2020-07-24 19:31:00+00:00,2020-07-24 19:33:00+00:00,Long,10428.25,10438.25,8.0,155.0,Time
2020-07-24 19:51:00+00:00,2020-07-24 19:53:00+00:00,Short,10431.5,10453.0,-23.5,-475.0,Time
2020-07-27 12:33:00+00:00,2020-07-27 12:34:00+00:00,Long,10529.75,10533.75,2.0,35.0,Time
2020-07-27 13:37:00+00:00,2020-07-27 13:38:00+00:00,Long,10577.75,10566.0,-13.75,-280.0,Time
2020-07-27 13:38:00+00:00,2020-07-27 13:40:00+00:00,Long,10581.25,10604.25,21.0,415.0,Time
2020-07-27 13:40:00+00:00,2020-07-27 13:41:00+00:00,Long,10604.25,10603.25,-3.0,-65.0,Time
2020-07-27 13:44:00+00:00,2020-07-27 13:45:00+00:00,Long,10606.5,10585.0,-23.5,-475.0,Time
2020-07-27 13:49:00+00:00,2020-07-27 13:50:00+00:00,Long,10616.0,10611.5,-6.5,-135.0,Time
2020-07-27 15:14:00+00:00,2020-07-27 15:16:00+00:00,Long,10554.5,10562.75,6.25,120.0,Time
2020-07-27 15:16:00+00:00,2020-07-27 15:17:00+00:00,Long,10544.75,10543.75,-3.0,-65.0,Time
2020-07-27 15:17:00+00:00,2020-07-27 15:19:00+00:00,Long,10543.75,10575.75,30.0,595.0,Time
2020-07-27 15:27:00+00:00,2020-07-27 15:28:00+00:00,Long,10543.0,10527.0,-18.0,-365.0,Time
2020-07-27 15:28:00+00:00,2020-07-27 15:29:00+00:00,Long,10527.0,10539.5,10.5,205.0,Time
2020-07-27 18:21:00+00:00,2020-07-27 18:22:00+00:00,Short,10635.5,10620.75,12.75,250.0,Time
2020-07-27 18:23:00+00:00,2020-07-27 18:24:00+00:00,Short,10646.0,10646.0,-2.0,-45.0,Time
2020-07-27 18:24:00+00:00,2020-07-27 18:25:00+00:00,Short,10646.0,10647.0,-3.0,-65.0,Time
2020-07-27 18:25:00+00:00,2020-07-27 18:27:00+00:00,Short,10647.0,10644.25,0.75,10.0,Time
2020-07-27 18:35:00+00:00,2020-07-27 18:36:00+00:00,Long,10651.25,10649.25,-4.0,-85.0,Time
2020-07-27 19:03:00+00:00,2020-07-27 19:04:00+00:00,Short,10666.5,10661.5,3.0,55.0,Time
2020-07-27 19:18:00+00:00,2020-07-27 19:19:00+00:00,Long,10669.0,10666.25,-4.75,-100.0,Time
2020-07-27 19:20:00+00:00,2020-07-27 19:21:00+00:00,Long,10669.75,10668.75,-3.0,-65.0,Time
2020-07-27 19:25:00+00:00,2020-07-27 19:27:00+00:00,Short,10672.0,10674.5,-4.5,-95.0,Time
2020-07-27 19:27:00+00:00,2020-07-27 19:57:00+00:00,Long,10674.5,10643.0,-33.5,-675.0,Time
2020-07-28 12:57:00+00:00,2020-07-28 12:59:00+00:00,Short,10640.25,10644.0,-5.75,-120.0,Time
2020-07-28 13:32:00+00:00,2020-07-28 13:34:00+00:00,Long,10580.0,10612.0,30.0,595.0,Time
2020-07-28 13:38:00+00:00,2020-07-28 13:39:00+00:00,Long,10571.75,10606.75,33.0,655.0,Time
2020-07-28 13:50:00+00:00,2020-07-28 13:51:00+00:00,Short,10570.25,10574.0,-5.75,-120.0,Time
2020-07-28 13:51:00+00:00,2020-07-28 13:52:00+00:00,Short,10574.0,10579.75,-7.75,-160.0,Time
2020-07-28 13:53:00+00:00,2020-07-28 13:55:00+00:00,Short,10559.25,10571.75,-14.5,-295.0,Time
2020-07-28 17:46:00+00:00,2020-07-28 17:48:00+00:00,Long,10645.0,10644.25,-2.75,-60.0,Time
2020-07-28 17:49:00+00:00,2020-07-28 17:51:00+00:00,Short,10646.0,10648.75,-4.75,-100.0,Time
2020-07-28 17:51:00+00:00,2020-07-28 17:53:00+00:00,Short,10648.75,10643.0,3.75,70.0,Time
2020-07-28 18:52:00+00:00,2020-07-28 18:53:00+00:00,Short,10579.25,10601.5,-24.25,-490.0,Time
2020-07-28 19:02:00+00:00,2020-07-28 19:04:00+00:00,Long,10568.0,10582.5,12.5,245.0,Time
2020-07-28 19:09:00+00:00,2020-07-28 19:10:00+00:00,Long,10557.75,10561.5,1.75,30.0,Time
2020-07-28 19:11:00+00:00,2020-07-28 19:12:00+00:00,Long,10556.75,10573.0,14.25,280.0,Time
2020-07-28 19:14:00+00:00,2020-07-28 19:15:00+00:00,Long,10545.25,10552.25,5.0,95.0,Time
2020-07-28 19:17:00+00:00,2020-07-28 19:18:00+00:00,Long,10532.0,10554.75,20.75,410.0,Time
2020-07-28 19:47:00+00:00,2020-07-28 19:48:00+00:00,Long,10527.0,10544.5,15.5,305.0,Time
2020-07-28 19:50:00+00:00,2020-07-28 19:51:00+00:00,Long,10526.0,10501.0,-27.0,-545.0,Time
2020-07-28 19:51:00+00:00,2020-07-28 19:52:00+00:00,Long,10501.0,10523.75,20.75,410.0,Time
2020-07-29 13:32:00+00:00,2020-07-29 13:34:00+00:00,Short,10575.25,10584.0,-10.75,-220.0,Time
2020-07-29 13:35:00+00:00,2020-07-29 13:37:00+00:00,Short,10574.0,10599.5,-27.5,-555.0,Time
2020-07-29 13:47:00+00:00,2020-07-29 13:49:00+00:00,Short,10567.25,10574.5,-9.25,-190.0,Time
2020-07-29 14:37:00+00:00,2020-07-29 14:38:00+00:00,Short,10636.75,10635.75,-1.0,-25.0,Time
2020-07-29 14:39:00+00:00,2020-07-29 14:40:00+00:00,Long,10640.75,10640.5,-2.25,-50.0,Time
2020-07-29 14:40:00+00:00,2020-07-29 14:41:00+00:00,Long,10640.5,10639.75,-2.75,-60.0,Time
2020-07-29 14:41:00+00:00,2020-07-29 15:11:00+00:00,Long,10639.75,10640.0,-1.75,-40.0,Time
2020-07-29 18:01:00+00:00,2020-07-29 18:03:00+00:00,Long,10584.0,10605.75,19.75,390.0,Time
2020-07-29 18:10:00+00:00,2020-07-29 18:11:00+00:00,Short,10636.0,10631.0,3.0,55.0,Time
2020-07-29 18:12:00+00:00,2020-07-29 18:14:00+00:00,Short,10639.75,10635.25,2.5,45.0,Time
2020-07-29 18:15:00+00:00,2020-07-29 18:17:00+00:00,Long,10641.5,10635.5,-8.0,-165.0,Time
2020-07-29 18:32:00+00:00,2020-07-29 18:33:00+00:00,Short,10657.5,10654.0,1.5,25.0,Time
2020-07-29 18:35:00+00:00,2020-07-29 18:36:00+00:00,Short,10659.0,10662.0,-5.0,-105.0,Time
2020-07-29 18:36:00+00:00,2020-07-29 18:38:00+00:00,Long,10662.0,10669.5,5.5,105.0,Time
2020-07-29 18:38:00+00:00,2020-07-29 18:40:00+00:00,Long,10669.5,10667.25,-4.25,-90.0,Time
2020-07-29 18:42:00+00:00,2020-07-29 18:43:00+00:00,Long,10676.0,10664.75,-13.25,-270.0,Time
2020-07-30 12:54:00+00:00,2020-07-30 12:55:00+00:00,Short,10533.0,10551.25,-20.25,-410.0,Time
2020-07-30 13:33:00+00:00,2020-07-30 13:34:00+00:00,Short,10606.25,10602.0,2.25,40.0,Time
2020-07-30 13:46:00+00:00,2020-07-30 13:47:00+00:00,Long,10612.25,10610.25,-4.0,-85.0,Time
2020-07-30 14:19:00+00:00,2020-07-30 14:20:00+00:00,Short,10519.25,10525.25,-8.0,-165.0,Time
2020-07-30 14:21:00+00:00,2020-07-30 14:22:00+00:00,Long,10509.0,10521.5,10.5,205.0,Time
2020-07-30 14:22:00+00:00,2020-07-30 14:23:00+00:00,Long,10505.0,10518.25,11.25,220.0,Time
2020-07-30 15:03:00+00:00,2020-07-30 15:04:00+00:00,Long,10605.25,10600.75,-6.5,-135.0,Time
2020-07-30 15:11:00+00:00,2020-07-30 15:13:00+00:00,Long,10604.5,10586.0,-20.5,-415.0,Time
2020-07-30 15:18:00+00:00,2020-07-30 15:20:00+00:00,Long,10615.75,10615.75,-2.0,-45.0,Time
2020-07-30 15:20:00+00:00,2020-07-30 15:50:00+00:00,Long,10615.75,10657.25,39.5,785.0,Time
2020-07-30 19:29:00+00:00,2020-07-30 19:31:00+00:00,Long,10725.0,10716.0,-11.0,-225.0,Time
2020-07-30 19:33:00+00:00,2020-07-30 19:35:00+00:00,Short,10726.0,10710.5,13.5,265.0,Time
2020-07-30 20:00:00+00:00,2020-07-30 20:01:00+00:00,Long,10680.0,10694.5,12.5,245.0,Time
2020-07-31 13:30:00+00:00,2020-07-31 13:31:00+00:00,Long,10846.0,10854.75,6.75,130.0,Time
2020-07-31 13:32:00+00:00,2020-07-31 13:33:00+00:00,Long,10839.5,10842.5,1.0,15.0,Time
2020-07-31 13:34:00+00:00,2020-07-31 13:35:00+00:00,Short,10826.75,10816.5,8.25,160.0,Time
2020-07-31 13:36:00+00:00,2020-07-31 13:37:00+00:00,Short,10806.0,10802.5,1.5,25.0,Time
2020-07-31 13:37:00+00:00,2020-07-31 13:38:00+00:00,Short,10785.0,10783.25,-0.25,-10.0,Time
2020-07-31 13:38:00+00:00,2020-07-31 13:39:00+00:00,Short,10783.25,10785.0,-3.75,-80.0,Time
2020-07-31 13:39:00+00:00,2020-07-31 13:41:00+00:00,Short,10785.0,10814.25,-31.25,-630.0,Time
2020-07-31 14:11:00+00:00,2020-07-31 14:12:00+00:00,Long,10740.0,10758.0,16.0,315.0,Time
2020-07-31 14:15:00+00:00,2020-07-31 14:16:00+00:00,Long,10732.5,10743.75,9.25,180.0,Time
2020-07-31 14:17:00+00:00,2020-07-31 14:18:00+00:00,Long,10733.25,10722.0,-13.25,-270.0,Time
2020-07-31 14:18:00+00:00,2020-07-31 14:19:00+00:00,Long,10716.25,10710.25,-8.0,-165.0,Time
2020-07-31 14:19:00+00:00,2020-07-31 14:20:00+00:00,Long,10710.25,10699.0,-13.25,-270.0,Time
2020-07-31 14:20:00+00:00,2020-07-31 14:50:00+00:00,Long,10699.0,10770.25,69.25,1380.0,Time
2020-07-31 15:12:00+00:00,2020-07-31 15:14:00+00:00,Long,10802.25,10812.25,8.0,155.0,Time
2020-07-31 15:14:00+00:00,2020-07-31 15:16:00+00:00,Long,10812.25,10812.75,-1.5,-35.0,Time
2020-07-31 15:16:00+00:00,2020-07-31 15:17:00+00:00,Long,10812.75,10817.0,2.25,40.0,Time
2020-07-31 15:17:00+00:00,2020-07-31 15:18:00+00:00,Long,10817.0,10826.5,7.5,145.0,Time
2020-07-31 15:18:00+00:00,2020-07-31 15:20:00+00:00,Long,10826.5,10823.0,-5.5,-115.0,Time
2020-07-31 15:26:00+00:00,2020-07-31 15:28:00+00:00,Long,10823.75,10821.25,-4.5,-95.0,Time
2020-07-31 17:49:00+00:00,2020-07-31 17:51:00+00:00,Short,10766.75,10756.5,8.25,160.0,Time
2020-07-31 18:13:00+00:00,2020-07-31 18:15:00+00:00,Long,10698.75,10727.25,26.5,525.0,Time
2020-07-31 18:43:00+00:00,2020-07-31 18:44:00+00:00,Long,10772.5,10774.0,-0.5,-15.0,Time
2020-07-31 18:44:00+00:00,2020-07-31 18:45:00+00:00,Long,10774.0,10763.0,-13.0,-265.0,Time
2020-07-31 18:46:00+00:00,2020-07-31 18:48:00+00:00,Long,10779.25,10778.75,-2.5,-55.0,Time
2020-07-31 18:48:00+00:00,2020-07-31 19:18:00+00:00,Long,10778.75,10831.0,50.25,1000.0,Time
2020-07-31 19:20:00+00:00,2020-07-31 19:21:00+00:00,Short,10841.5,10840.75,-1.25,-30.0,Time
2020-07-31 19:21:00+00:00,2020-07-31 19:22:00+00:00,Short,10840.75,10819.0,19.75,390.0,Time
2020-07-31 19:23:00+00:00,2020-07-31 19:25:00+00:00,Short,10845.75,10842.75,1.0,15.0,Time
2020-07-31 19:25:00+00:00,2020-07-31 19:26:00+00:00,Long,10842.75,10853.25,8.5,165.0,Time
2020-07-31 19:26:00+00:00,2020-07-31 19:28:00+00:00,Long,10853.25,10824.0,-31.25,-630.0,Time
2020-07-31 19:32:00+00:00,2020-07-31 19:34:00+00:00,Long,10851.0,10843.25,-9.75,-200.0,Time
2020-07-31 19:35:00+00:00,2020-07-31 19:36:00+00:00,Long,10851.25,10835.75,-17.5,-355.0,Time
2020-08-03 13:32:00+00:00,2020-08-03 13:33:00+00:00,Short,11017.25,11005.0,10.25,200.0,Time
2020-08-03 13:42:00+00:00,2020-08-03 13:43:00+00:00,Long,11034.0,11020.5,-15.5,-315.0,Time
2020-08-03 13:44:00+00:00,2020-08-03 13:45:00+00:00,Long,11042.25,11030.0,-14.25,-290.0,Time
2020-08-03 14:01:00+00:00,2020-08-03 14:02:00+00:00,Short,11062.25,11064.0,-3.75,-80.0,Time
2020-08-03 14:02:00+00:00,2020-08-03 14:32:00+00:00,Long,11064.0,11011.25,-54.75,-1100.0,Stop Loss
2020-08-03 14:45:00+00:00,2020-08-03 14:46:00+00:00,Long,10995.0,11002.25,5.25,100.0,Time
2020-08-03 14:47:00+00:00,2020-08-03 14:48:00+00:00,Long,10981.5,10996.25,12.75,250.0,Time
2020-08-03 14:49:00+00:00,2020-08-03 14:50:00+00:00,Long,10980.75,11002.75,20.0,395.0,Time
2020-08-03 14:51:00+00:00,2020-08-03 14:52:00+00:00,Long,10983.0,10996.25,11.25,220.0,Time
2020-08-03 15:19:00+00:00,2020-08-03 15:21:00+00:00,Short,11040.25,11042.5,-4.25,-90.0,Time
2020-08-03 15:21:00+00:00,2020-08-03 15:23:00+00:00,Long,11042.5,11041.25,-3.25,-70.0,Time
2020-08-03 18:37:00+00:00,2020-08-03 18:38:00+00:00,Short,11064.25,11050.0,12.25,240.0,Time
2020-08-03 18:39:00+00:00,2020-08-03 18:41:00+00:00,Short,11068.5,11072.75,-6.25,-130.0,Time
2020-08-03 18:41:00+00:00,2020-08-03 18:42:00+00:00,Short,11072.75,11068.25,2.5,45.0,Time
2020-08-03 19:15:00+00:00,2020-08-03 19:16:00+00:00,Short,11017.75,11024.5,-8.75,-180.0,Time
2020-08-04 12:37:00+00:00,2020-08-04 12:39:00+00:00,Long,10974.0,10988.75,12.75,250.0,Time
2020-08-04 13:02:00+00:00,2020-08-04 13:03:00+00:00,Short,11012.0,10994.75,15.25,300.0,Time
2020-08-04 13:04:00+00:00,2020-08-04 13:05:00+00:00,Short,11013.0,10996.0,15.0,295.0,Time
2020-08-04 13:06:00+00:00,2020-08-04 13:08:00+00:00,Short,11012.5,11010.25,0.25,0.0,Time
2020-08-04 13:43:00+00:00,2020-08-04 13:45:00+00:00,Long,11043.0,11051.0,6.0,115.0,Time
2020-08-04 13:45:00+00:00,2020-08-04 13:47:00+00:00,Long,11051.0,11057.0,4.0,75.0,Time
2020-08-04 13:47:00+00:00,2020-08-04 13:49:00+00:00,Long,11057.0,11061.25,2.25,40.0,Time
2020-08-04 13:50:00+00:00,2020-08-04 13:52:00+00:00,Long,11063.5,11060.0,-5.5,-115.0,Time
2020-08-04 14:00:00+00:00,2020-08-04 14:01:00+00:00,Long,11066.0,11068.0,0.0,-5.0,Time
2020-08-04 14:01:00+00:00,2020-08-04 14:03:00+00:00,Long,11068.0,11063.25,-6.75,-140.0,Time
2020-08-04 15:07:00+00:00,2020-08-04 15:08:00+00:00,Long,11027.0,11042.5,13.5,265.0,Time
2020-08-04 18:31:00+00:00,2020-08-04 18:32:00+00:00,Long,10983.5,10999.25,13.75,270.0,Time
2020-08-04 18:33:00+00:00,2020-08-04 18:35:00+00:00,Long,10980.0,10997.75,15.75,310.0,Time
2020-08-04 18:36:00+00:00,2020-08-04 18:37:00+00:00,Long,10980.0,10994.5,12.5,245.0,Time
2020-08-04 18:38:00+00:00,2020-08-04 18:40:00+00:00,Long,10972.0,10979.0,5.0,95.0,Time
2020-08-04 19:38:00+00:00,2020-08-04 19:39:00+00:00,Short,11042.0,11044.0,-4.0,-85.0,Time
2020-08-04 19:39:00+00:00,2020-08-04 19:41:00+00:00,Short,11044.0,11028.25,13.75,270.0,Time
2020-08-04 19:42:00+00:00,2020-08-04 19:44:00+00:00,Short,11044.0,11043.25,-1.25,-30.0,Time
2020-08-04 19:45:00+00:00,2020-08-04 19:47:00+00:00,Long,11047.0,11045.0,-4.0,-85.0,Time
2020-08-04 19:49:00+00:00,2020-08-04 19:50:00+00:00,Long,11046.25,11037.0,-11.25,-230.0,Time
2020-08-05 13:02:00+00:00,2020-08-05 13:04:00+00:00,Long,11071.75,11095.75,22.0,435.0,Time
2020-08-05 13:31:00+00:00,2020-08-05 13:32:00+00:00,Long,11068.25,11049.5,-20.75,-420.0,Time
2020-08-05 13:32:00+00:00,2020-08-05 13:33:00+00:00,Long,11049.5,11076.75,25.25,500.0,Time
2020-08-05 13:40:00+00:00,2020-08-05 13:41:00+00:00,Long,11050.0,11074.5,22.5,445.0,Time
2020-08-05 13:53:00+00:00,2020-08-05 13:54:00+00:00,Long,11109.25,11107.0,-4.25,-90.0,Time
