signal_ts,entry_ts,exit_ts,symbol,signal_family,session,direction,entry_price,exit_price,initial_stop,target,target_plan,exit_reason,bars_held,gross_points,net_points,net_dollars,entry_index,exit_index
2026-03-27 02:47:00+00:00,2026-03-27 02:48:00+00:00,2026-03-27 02:49:00+00:00,NQM6,phase_up_pullback_long,asia,1,23871.25,23859.576411519924,23859.576411519924,23900.43397120019,fixed_r,protective_stop,1,-11.673588480076432,-13.173588480076432,-263.47176960152865,168,169
2026-03-27 03:06:00+00:00,2026-03-27 03:07:00+00:00,2026-03-27 03:32:00+00:00,NQM6,phase_down_breakdown_short,asia,-1,23849.75,23862.221817145015,23862.221817145015,23818.570457137463,fixed_r,protective_stop,25,-12.471817145014938,-13.971817145014938,-279.43634290029877,187,212
2026-03-27 03:56:00+00:00,2026-03-27 03:57:00+00:00,2026-03-27 04:05:00+00:00,NQM6,phase_up_breakout_long,asia,1,23893.25,23885.367443330655,23885.367443330655,23912.95639167336,fixed_r,protective_stop,8,-7.882556669344922,-9.382556669344922,-187.65113338689844,237,245
2026-03-27 04:18:00+00:00,2026-03-27 04:19:00+00:00,2026-03-27 04:49:00+00:00,NQM6,phase_up_breakout_long,asia,1,23893.0,23901.80168850142,23884.67094512127,23913.822637196827,fixed_r,protective_stop,30,8.801688501418539,7.301688501418539,146.03377002837078,259,289
2026-03-27 04:54:00+00:00,2026-03-27 04:55:00+00:00,2026-03-27 05:05:00+00:00,NQM6,phase_up_pullback_long,asia,1,23904.5,23927.42512109274,23895.329951562904,23927.42512109274,fixed_r,target,10,22.925121092739573,21.425121092739573,428.50242185479146,295,305
2026-03-27 05:10:00+00:00,2026-03-27 05:11:00+00:00,2026-03-27 05:18:00+00:00,NQM6,phase_up_breakout_long,asia,1,23949.0,23959.565558715163,23932.95033756219,23989.124156094527,fixed_r,protective_stop,7,10.565558715163206,9.065558715163206,181.31117430326412,311,318
2026-03-27 06:02:00+00:00,2026-03-27 06:03:00+00:00,2026-03-27 06:07:00+00:00,NQM6,phase_down_breakdown_short,asia,-1,23913.25,23925.346283844166,23925.346283844166,23883.009290389586,fixed_r,protective_stop,4,-12.096283844166464,-13.596283844166464,-271.9256768833293,363,367
2026-03-27 06:38:00+00:00,2026-03-27 06:39:00+00:00,2026-03-27 06:54:00+00:00,NQM6,phase_down_breakdown_short,asia,-1,23920.0,23908.315085494356,23934.644136427312,23883.38965893172,fixed_r,protective_stop,15,11.684914505643974,10.184914505643974,203.69829011287948,399,414
2026-03-27 07:06:00+00:00,2026-03-27 07:07:00+00:00,2026-03-27 07:34:00+00:00,NQM6,phase_down_breakdown_short,europe,-1,23886.25,23868.908741053892,23905.369564819513,23838.451087951216,fixed_r,protective_stop,27,17.3412589461077,15.8412589461077,316.825178922154,427,454
2026-03-27 08:02:00+00:00,2026-03-27 08:03:00+00:00,2026-03-27 08:21:00+00:00,NQM6,phase_down_breakdown_short,europe,-1,23855.75,23830.192591580304,23886.97731793317,23777.681705167073,fixed_r,protective_stop,18,25.557408419696003,24.057408419696003,481.14816839392006,483,501
2026-03-27 08:28:00+00:00,2026-03-27 08:29:00+00:00,2026-03-27 08:33:00+00:00,NQM6,phase_down_breakdown_short,europe,-1,23797.25,23820.61621626419,23820.61621626419,23738.83445933953,fixed_r,protective_stop,4,-23.36621626418855,-24.86621626418855,-497.32432528377103,509,513
2026-03-27 08:46:00+00:00,2026-03-27 08:47:00+00:00,2026-03-27 09:10:00+00:00,NQM6,phase_down_pullback_short,europe,-1,23789.25,23714.002153923626,23819.34913843055,23714.002153923626,fixed_r,target,23,75.24784607637412,73.74784607637412,1474.9569215274823,527,550
2026-03-27 09:32:00+00:00,2026-03-27 09:33:00+00:00,2026-03-27 09:45:00+00:00,NQM6,phase_up_breakout_long,europe,1,23808.0,23769.050078959244,23769.050078959244,23905.374802601887,fixed_r,protective_stop,12,-38.949921040755726,-40.449921040755726,-808.9984208151145,573,585
2026-03-27 10:20:00+00:00,2026-03-27 10:21:00+00:00,2026-03-27 10:41:00+00:00,NQM6,phase_down_pullback_short,europe,-1,23731.0,23682.06337389644,23750.574650441424,23682.06337389644,fixed_r,target,20,48.93662610356114,47.43662610356114,948.7325220712228,621,641
2026-03-27 10:55:00+00:00,2026-03-27 10:56:00+00:00,2026-03-27 11:09:00+00:00,NQM6,phase_down_breakdown_short,europe,-1,23652.75,23634.273542400424,23685.7102951513,23570.34926212175,fixed_r,protective_stop,13,18.47645759957595,16.97645759957595,339.52915199151903,656,669
2026-03-27 11:17:00+00:00,2026-03-27 11:18:00+00:00,2026-03-27 11:46:00+00:00,NQM6,phase_down_pullback_short,europe,-1,23641.0,23668.07142762917,23668.07142762917,23573.321430927077,fixed_r,protective_stop,28,-27.071427629169193,-28.571427629169193,-571.4285525833839,678,706
2026-03-27 11:54:00+00:00,2026-03-27 11:55:00+00:00,2026-03-27 12:03:00+00:00,NQM6,phase_up_pullback_long,europe,1,23681.5,23648.04871965662,23648.04871965662,23765.128200858446,fixed_r,protective_stop,8,-33.45128034337904,-34.95128034337904,-699.0256068675808,715,723
2026-03-27 13:00:00+00:00,2026-03-27 13:01:00+00:00,2026-03-27 13:21:00+00:00,NQM6,phase_down_pullback_short,europe,-1,23600.75,23633.77740366205,23633.77740366205,23518.181490844872,fixed_r,protective_stop,20,-33.02740366205035,-34.52740366205035,-690.5480732410069,781,801
2026-03-27 13:55:00+00:00,2026-03-27 13:56:00+00:00,2026-03-27 14:47:00+00:00,NQM6,phase_down_breakdown_short,us_rth,-1,23508.25,23483.308946983096,23560.50689750891,23377.607756227728,fixed_r,protective_stop,51,24.941053016904334,23.441053016904334,468.8210603380867,836,887
2026-03-27 15:30:00+00:00,2026-03-27 15:31:00+00:00,2026-03-27 16:08:00+00:00,NQM6,phase_up_breakout_long,us_rth,1,23575.75,23513.92816281585,23513.92816281585,23730.304592960376,fixed_r,protective_stop,37,-61.821837184150354,-63.321837184150354,-1266.436743683007,931,968
2026-03-27 16:15:00+00:00,2026-03-27 16:16:00+00:00,2026-03-27 16:41:00+00:00,NQM6,phase_down_pullback_short,us_rth,-1,23498.75,23468.203525171837,23537.43606987814,23402.034825304654,fixed_r,protective_stop,25,30.5464748281629,29.0464748281629,580.929496563258,976,1001
2026-03-27 17:00:00+00:00,2026-03-27 17:01:00+00:00,2026-03-27 17:06:00+00:00,NQM6,phase_down_breakdown_short,us_rth,-1,23458.75,23496.651762637553,23496.651762637553,23363.995593406114,fixed_r,protective_stop,5,-37.901762637553475,-39.401762637553475,-788.0352527510695,1021,1026
2026-03-27 17:12:00+00:00,2026-03-27 17:13:00+00:00,2026-03-27 17:27:00+00:00,NQM6,phase_down_pullback_short,us_rth,-1,23463.75,23386.964582687535,23494.464166924987,23386.964582687535,fixed_r,target,14,76.78541731246514,75.28541731246514,1505.7083462493028,1033,1047
2026-03-27 17:41:00+00:00,2026-03-27 17:42:00+00:00,2026-03-27 17:59:00+00:00,NQM6,phase_down_breakdown_short,us_rth,-1,23375.75,23366.619535704802,23398.160217827062,23319.724455432344,fixed_r,protective_stop,17,9.13046429519818,7.6304642951981805,152.6092859039636,1062,1079
2026-03-27 18:05:00+00:00,2026-03-27 18:06:00+00:00,2026-03-27 18:43:00+00:00,NQM6,phase_down_pullback_short,us_rth,-1,23352.5,23376.81046804203,23376.81046804203,23291.723829894927,fixed_r,protective_stop,37,-24.310468042029242,-25.810468042029242,-516.2093608405848,1086,1123
2026-03-27 20:08:00+00:00,2026-03-27 20:09:00+00:00,2026-03-27 20:26:00+00:00,NQM6,phase_down_pullback_short,us_late,-1,23287.5,23259.69649262487,23318.079747085896,23211.05063228526,fixed_r,protective_stop,17,27.80350737513072,26.30350737513072,526.0701475026144,1209,1226
2026-03-29 22:00:00+00:00,2026-03-29 22:01:00+00:00,2026-03-29 23:01:00+00:00,NQM6,phase_down_breakdown_short,us_late,-1,23177.5,23209.75,23242.373652990103,23015.31586752474,fixed_r,max_hold,60,-32.25,-33.75,-675.0,1261,1321
2026-03-29 23:41:00+00:00,2026-03-29 23:42:00+00:00,2026-03-29 23:52:00+00:00,NQM6,phase_down_pullback_short,asia,-1,23154.5,23149.414115427517,23184.81179507402,23078.72051231495,fixed_r,protective_stop,10,5.085884572483337,3.5858845724833373,71.71769144966675,1362,1372
2026-03-30 00:01:00+00:00,2026-03-30 00:02:00+00:00,2026-03-30 00:07:00+00:00,NQM6,phase_down_breakdown_short,asia,-1,23104.0,23147.736162750945,23147.736162750945,22994.659593122637,fixed_r,protective_stop,5,-43.73616275094537,-45.23616275094537,-904.7232550189074,1382,1387
2026-03-30 01:19:00+00:00,2026-03-30 01:20:00+00:00,2026-03-30 01:33:00+00:00,NQM6,phase_down_pullback_short,asia,-1,23154.75,23176.42903079768,23176.42903079768,23100.5524230058,fixed_r,protective_stop,13,-21.679030797680753,-23.179030797680753,-463.58061595361505,1460,1473
2026-03-30 02:06:00+00:00,2026-03-30 02:07:00+00:00,2026-03-30 02:20:00+00:00,NQM6,phase_up_breakout_long,asia,1,23221.25,23196.574559591638,23196.574559591638,23282.938601020905,fixed_r,protective_stop,13,-24.675440408362192,-26.175440408362192,-523.5088081672438,1507,1520
2026-03-30 02:42:00+00:00,2026-03-30 02:43:00+00:00,2026-03-30 02:54:00+00:00,NQM6,phase_up_breakout_long,asia,1,23234.5,23253.79793897808,23207.764233198486,23301.339417003786,fixed_r,protective_stop,11,19.29793897808122,17.79793897808122,355.9587795616244,1543,1554
2026-03-30 03:08:00+00:00,2026-03-30 03:09:00+00:00,2026-03-30 04:09:00+00:00,NQM6,phase_up_breakout_long,asia,1,23288.5,23307.25,23263.137207760064,23351.906980599837,fixed_r,max_hold,60,18.75,17.25,345.0,1569,1629
2026-03-30 04:25:00+00:00,2026-03-30 04:26:00+00:00,2026-03-30 05:26:00+00:00,NQM6,phase_up_breakout_long,asia,1,23335.25,23348.25,23308.572005000362,23401.944987499097,fixed_r,max_hold,60,13.0,11.5,230.0,1646,1706
2026-03-30 06:25:00+00:00,2026-03-30 06:26:00+00:00,2026-03-30 06:53:00+00:00,NQM6,phase_up_breakout_long,asia,1,23376.0,23398.00909868318,23353.727259743064,23431.68185064234,fixed_r,protective_stop,27,22.00909868317831,20.50909868317831,410.18197366356617,1766,1793
2026-03-30 07:32:00+00:00,2026-03-30 07:33:00+00:00,2026-03-30 07:35:00+00:00,NQM6,phase_down_pullback_short,europe,-1,23371.75,23396.4514886424,23396.4514886424,23309.996278394,fixed_r,protective_stop,2,-24.701488642400363,-26.201488642400363,-524.0297728480073,1833,1835
2026-03-30 08:09:00+00:00,2026-03-30 08:10:00+00:00,2026-03-30 08:35:00+00:00,NQM6,phase_up_pullback_long,europe,1,23406.5,23422.547950792763,23381.09063195584,23470.023420110396,fixed_r,protective_stop,25,16.047950792763004,14.547950792763004,290.9590158552601,1870,1895
2026-03-30 08:41:00+00:00,2026-03-30 08:42:00+00:00,2026-03-30 09:15:00+00:00,NQM6,phase_up_pullback_long,europe,1,23437.25,23414.076255735727,23414.076255735727,23495.184360660685,fixed_r,protective_stop,33,-23.17374426427341,-24.67374426427341,-493.4748852854682,1902,1935
2026-03-30 09:22:00+00:00,2026-03-30 09:23:00+00:00,2026-03-30 10:23:00+00:00,NQM6,phase_down_pullback_short,europe,-1,23413.75,23407.0,23438.591364478438,23351.646588803906,fixed_r,max_hold,60,6.75,5.25,105.0,1943,2003
2026-03-30 10:31:00+00:00,2026-03-30 10:32:00+00:00,2026-03-30 10:46:00+00:00,NQM6,phase_down_breakdown_short,europe,-1,23396.0,23391.74891895879,23412.981019729436,23353.54745067641,fixed_r,protective_stop,14,4.251081041209545,2.751081041209545,55.021620824190904,2012,2026
2026-03-30 11:00:00+00:00,2026-03-30 11:01:00+00:00,2026-03-30 11:20:00+00:00,NQM6,phase_up_breakout_long,europe,1,23418.75,23445.708187933666,23394.31158167818,23479.846045804552,fixed_r,protective_stop,19,26.958187933665613,25.458187933665613,509.16375867331226,2041,2060
2026-03-30 11:26:00+00:00,2026-03-30 11:27:00+00:00,2026-03-30 12:27:00+00:00,NQM6,phase_up_breakout_long,europe,1,23476.0,23500.25,23429.464623413518,23592.338441466207,fixed_r,max_hold,60,24.25,22.75,455.0,2067,2127
2026-03-30 12:32:00+00:00,2026-03-30 12:33:00+00:00,2026-03-30 12:50:00+00:00,NQM6,phase_up_breakout_long,europe,1,23518.75,23495.6797068425,23495.6797068425,23576.42573289375,fixed_r,protective_stop,17,-23.07029315749969,-24.57029315749969,-491.4058631499938,2133,2150
2026-03-30 13:35:00+00:00,2026-03-30 13:36:00+00:00,2026-03-30 13:55:00+00:00,NQM6,phase_down_breakdown_short,us_rth,-1,23444.25,23327.962070182803,23490.76517192688,23327.962070182803,fixed_r,target,19,116.28792981719744,114.78792981719744,2295.7585963439487,2196,2215
2026-03-30 14:05:00+00:00,2026-03-30 14:06:00+00:00,2026-03-30 14:12:00+00:00,NQM6,phase_down_pullback_short,us_rth,-1,23313.25,23365.2034437111,23365.2034437111,23183.36639072225,fixed_r,protective_stop,6,-51.95344371109968,-53.45344371109968,-1069.0688742219936,2226,2232
2026-03-30 14:27:00+00:00,2026-03-30 14:28:00+00:00,2026-03-30 14:46:00+00:00,NQM6,phase_down_pullback_short,us_rth,-1,23332.75,23304.667403990774,23374.291137209337,23228.897156976658,fixed_r,protective_stop,18,28.08259600922611,26.58259600922611,531.6519201845222,2248,2266
2026-03-30 15:03:00+00:00,2026-03-30 15:04:00+00:00,2026-03-30 15:07:00+00:00,NQM6,phase_up_breakout_long,us_rth,1,23408.25,23364.511498938413,23364.511498938413,23517.596252653966,fixed_r,protective_stop,3,-43.73850106158716,-45.23850106158716,-904.7700212317432,2284,2287
2026-03-30 15:33:00+00:00,2026-03-30 15:34:00+00:00,2026-03-30 16:04:00+00:00,NQM6,phase_up_breakout_long,us_rth,1,23376.0,23325.025540125946,23325.025540125946,23503.436149685134,fixed_r,protective_stop,30,-50.974459874054446,-52.474459874054446,-1049.489197481089,2314,2344
2026-03-30 16:18:00+00:00,2026-03-30 16:19:00+00:00,2026-03-30 17:06:00+00:00,NQM6,phase_down_breakdown_short,us_rth,-1,23302.5,23286.79843523141,23332.943341040023,23226.39164739994,fixed_r,protective_stop,47,15.701564768591197,14.201564768591197,284.03129537182394,2359,2406
2026-03-30 17:13:00+00:00,2026-03-30 17:14:00+00:00,2026-03-30 17:20:00+00:00,NQM6,phase_down_breakdown_short,us_rth,-1,23253.0,23243.087755698845,23280.945551462373,23183.13612134407,fixed_r,protective_stop,6,9.912244301154715,8.412244301154715,168.2448860230943,2414,2420
2026-03-30 17:27:00+00:00,2026-03-30 17:28:00+00:00,2026-03-30 17:44:00+00:00,NQM6,phase_down_breakdown_short,us_rth,-1,23197.0,23224.96312620738,23224.96312620738,23127.092184481546,fixed_r,protective_stop,16,-27.96312620738172,-29.46312620738172,-589.2625241476344,2428,2444
2026-03-30 17:54:00+00:00,2026-03-30 17:55:00+00:00,2026-03-30 18:14:00+00:00,NQM6,phase_down_pullback_short,us_rth,-1,23210.5,23198.007355083337,23235.414232361807,23148.214419095482,fixed_r,protective_stop,19,12.492644916663266,10.992644916663266,219.85289833326533,2455,2474
2026-03-30 18:50:00+00:00,2026-03-30 18:51:00+00:00,2026-03-30 19:07:00+00:00,NQM6,phase_down_breakdown_short,us_rth,-1,23138.5,23086.660920074544,23159.235631970183,23086.660920074544,fixed_r,target,16,51.839079925455735,50.339079925455735,1006.7815985091147,2511,2527
2026-03-30 19:28:00+00:00,2026-03-30 19:29:00+00:00,2026-03-30 19:30:00+00:00,NQM6,phase_down_breakdown_short,us_rth,-1,23030.0,23054.84628851264,23054.84628851264,22967.884278718404,fixed_r,protective_stop,1,-24.84628851263915,-26.34628851263915,-526.925770252783,2549,2550
2026-03-30 19:50:00+00:00,2026-03-30 19:51:00+00:00,2026-03-30 20:51:00+00:00,NQM6,phase_up_breakout_long,us_rth,1,23120.25,23105.0,23063.03121935309,23263.29695161727,fixed_r,max_hold,60,-15.25,-16.75,-335.0,2571,2631
2026-03-30 22:00:00+00:00,2026-03-30 22:01:00+00:00,2026-03-30 22:48:00+00:00,NQM6,phase_up_breakout_long,us_late,1,23131.25,23101.104740217073,23101.104740217073,23206.613149457316,fixed_r,protective_stop,47,-30.145259782926587,-31.645259782926587,-632.9051956585317,2641,2688
2026-03-30 23:00:00+00:00,2026-03-30 23:01:00+00:00,2026-03-30 23:11:00+00:00,NQM6,phase_down_breakdown_short,asia,-1,23077.75,23046.510429385544,23110.494150566592,22995.88962358352,fixed_r,protective_stop,10,31.23957061445617,29.73957061445617,594.7914122891234,2701,2711
2026-03-30 23:31:00+00:00,2026-03-30 23:32:00+00:00,2026-03-31 00:00:00+00:00,NQM6,phase_down_breakdown_short,asia,-1,23040.25,23061.223254168326,23061.223254168326,22987.816864579185,fixed_r,protective_stop,28,-20.973254168326093,-22.473254168326093,-449.46508336652187,2732,2760
2026-03-31 00:23:00+00:00,2026-03-31 00:24:00+00:00,2026-03-31 00:26:00+00:00,NQM6,phase_down_breakdown_short,asia,-1,22973.0,23011.262414901175,23011.262414901175,22877.34396274706,fixed_r,protective_stop,2,-38.26241490117536,-39.76241490117536,-795.2482980235072,2784,2786
2026-03-31 00:43:00+00:00,2026-03-31 00:44:00+00:00,2026-03-31 00:46:00+00:00,NQM6,phase_up_breakout_long,asia,1,23115.75,23255.937348647723,23059.67506054091,23255.937348647723,fixed_r,target,2,140.1873486477234,138.6873486477234,2773.746972954468,2804,2806
2026-03-31 00:59:00+00:00,2026-03-31 01:00:00+00:00,2026-03-31 01:31:00+00:00,NQM6,phase_up_pullback_long,asia,1,23203.0,23338.22041692974,23148.911833228103,23338.22041692974,fixed_r,target,31,135.22041692974017,133.72041692974017,2674.4083385948034,2820,2851
2026-03-31 01:37:00+00:00,2026-03-31 01:38:00+00:00,2026-03-31 01:46:00+00:00,NQM6,phase_up_breakout_long,asia,1,23381.5,23344.09690313861,23344.09690313861,23475.00774215348,fixed_r,protective_stop,8,-37.40309686139153,-38.90309686139153,-778.0619372278306,2858,2866
2026-03-31 01:51:00+00:00,2026-03-31 01:52:00+00:00,2026-03-31 02:03:00+00:00,NQM6,phase_up_pullback_long,asia,1,23366.75,23323.34064218333,23323.34064218333,23475.27339454167,fixed_r,protective_stop,11,-43.40935781666849,-44.90935781666849,-898.1871563333698,2872,2883
2026-03-31 03:30:00+00:00,2026-03-31 03:31:00+00:00,2026-03-31 03:50:00+00:00,NQM6,phase_down_breakdown_short,asia,-1,23347.25,23325.000852596328,23368.67348549551,23293.691286261223,fixed_r,protective_stop,19,22.249147403672396,20.749147403672396,414.9829480734479,2971,2990
2026-03-31 04:04:00+00:00,2026-03-31 04:05:00+00:00,2026-03-31 04:20:00+00:00,NQM6,phase_down_pullback_short,asia,-1,23321.25,23337.785491971692,23337.785491971692,23279.91127007077,fixed_r,protective_stop,15,-16.535491971691954,-18.035491971691954,-360.7098394338391,3005,3020
2026-03-31 04:25:00+00:00,2026-03-31 04:26:00+00:00,2026-03-31 05:17:00+00:00,NQM6,phase_down_breakdown_short,asia,-1,23304.5,23252.981508495406,23334.05025625604,23230.6243593599,fixed_r,protective_stop,51,51.51849150459384,50.01849150459384,1000.3698300918768,3026,3077
2026-03-31 05:40:00+00:00,2026-03-31 05:41:00+00:00,2026-03-31 05:54:00+00:00,NQM6,phase_up_pullback_long,asia,1,23305.5,23317.269383554893,23280.25623559076,23368.6094110231,fixed_r,protective_stop,13,11.769383554892556,10.269383554892556,205.38767109785113,3101,3114
2026-03-31 06:34:00+00:00,2026-03-31 06:35:00+00:00,2026-03-31 06:56:00+00:00,NQM6,phase_down_pullback_short,asia,-1,23285.5,23305.430201485426,23305.430201485426,23235.674496286436,fixed_r,protective_stop,21,-19.93020148542564,-21.43020148542564,-428.6040297085128,3155,3176
2026-03-31 07:38:00+00:00,2026-03-31 07:39:00+00:00,2026-03-31 08:01:00+00:00,NQM6,phase_up_breakout_long,europe,1,23311.75,23349.16903777528,23282.919254138324,23383.82686465419,fixed_r,protective_stop,22,37.41903777527841,35.91903777527841,718.3807555055682,3219,3241
2026-03-31 08:39:00+00:00,2026-03-31 08:40:00+00:00,2026-03-31 09:05:00+00:00,NQM6,phase_down_breakdown_short,europe,-1,23315.25,23351.645536481417,23351.645536481417,23224.261158796457,fixed_r,protective_stop,25,-36.395536481417366,-37.895536481417366,-757.9107296283473,3280,3305
2026-03-31 09:38:00+00:00,2026-03-31 09:39:00+00:00,2026-03-31 10:39:00+00:00,NQM6,phase_down_pullback_short,europe,-1,23319.5,23250.620814901995,23347.0516740392,23250.620814901995,fixed_r,target,60,68.87918509800511,67.37918509800511,1347.5837019601022,3339,3399
2026-03-31 11:39:00+00:00,2026-03-31 11:40:00+00:00,2026-03-31 12:10:00+00:00,NQM6,phase_up_pullback_long,europe,1,23357.0,23399.39077290558,23322.945320917028,23442.13669770743,fixed_r,protective_stop,30,42.39077290557907,40.89077290557907,817.8154581115814,3460,3490
2026-03-31 12:35:00+00:00,2026-03-31 12:36:00+00:00,2026-03-31 12:57:00+00:00,NQM6,phase_up_breakout_long,europe,1,23434.0,23381.05487579408,23381.05487579408,23566.362810514795,fixed_r,protective_stop,21,-52.945124205918546,-54.445124205918546,-1088.902484118371,3516,3537
2026-03-31 13:37:00+00:00,2026-03-31 13:38:00+00:00,2026-03-31 13:57:00+00:00,NQM6,phase_up_pullback_long,us_rth,1,23437.5,23512.458664131533,23378.33688487873,23585.40778780318,fixed_r,protective_stop,19,74.95866413153271,73.45866413153271,1469.1732826306543,3578,3597
2026-03-31 14:17:00+00:00,2026-03-31 14:18:00+00:00,2026-03-31 14:43:00+00:00,NQM6,phase_up_pullback_long,us_rth,1,23547.75,23490.93302397579,23490.93302397579,23689.792440060522,fixed_r,protective_stop,25,-56.816976024209,-58.316976024209,-1166.33952048418,3618,3643
2026-03-31 14:48:00+00:00,2026-03-31 14:49:00+00:00,2026-03-31 15:00:00+00:00,NQM6,phase_down_breakdown_short,us_rth,-1,23457.0,23419.228615070202,23505.375866720256,23336.06033319936,fixed_r,protective_stop,11,37.77138492979793,36.27138492979793,725.4276985959586,3649,3660
2026-03-31 15:43:00+00:00,2026-03-31 15:44:00+00:00,2026-03-31 16:01:00+00:00,NQM6,phase_down_pullback_short,us_rth,-1,23483.5,23474.343314079095,23518.255004114344,23396.61248971414,fixed_r,protective_stop,17,9.156685920905147,7.656685920905147,153.13371841810294,3704,3721
2026-03-31 16:16:00+00:00,2026-03-31 16:17:00+00:00,2026-03-31 16:39:00+00:00,NQM6,phase_up_breakout_long,us_rth,1,23535.5,23624.666350624735,23499.833459750105,23624.666350624735,fixed_r,target,22,89.16635062473506,87.66635062473506,1753.3270124947012,3737,3759
2026-03-31 16:53:00+00:00,2026-03-31 16:54:00+00:00,2026-03-31 17:54:00+00:00,NQM6,phase_up_pullback_long,us_rth,1,23776.5,23795.5,23659.553759178103,24068.865602054742,fixed_r,max_hold,60,19.0,17.5,350.0,3774,3834
2026-03-31 23:36:00+00:00,2026-03-31 23:37:00+00:00,2026-03-31 23:47:00+00:00,NQM6,phase_up_breakout_long,asia,1,24006.25,23982.151729834633,23982.151729834633,24066.49567541342,fixed_r,protective_stop,10,-24.098270165366557,-25.598270165366557,-511.96540330733114,4117,4127
2026-03-31 23:58:00+00:00,2026-03-31 23:59:00+00:00,2026-04-01 00:21:00+00:00,NQM6,phase_up_breakout_long,asia,1,24034.75,24006.487718260825,24006.487718260825,24105.405704347937,fixed_r,protective_stop,22,-28.262281739174796,-29.762281739174796,-595.2456347834959,4139,4161
2026-04-01 01:06:00+00:00,2026-04-01 01:07:00+00:00,2026-04-01 01:26:00+00:00,NQM6,phase_down_breakdown_short,asia,-1,23979.0,24010.65436053087,24010.65436053087,23899.864098672828,fixed_r,protective_stop,19,-31.65436053086887,-33.15436053086887,-663.0872106173774,4207,4226
2026-04-01 01:34:00+00:00,2026-04-01 01:35:00+00:00,2026-04-01 02:35:00+00:00,NQM6,phase_down_pullback_short,asia,-1,23988.25,23958.0,24020.06801518234,23908.70496204415,fixed_r,max_hold,60,30.25,28.75,575.0,4235,4295
2026-04-01 02:56:00+00:00,2026-04-01 02:57:00+00:00,2026-04-01 03:07:00+00:00,NQM6,phase_down_pullback_short,asia,-1,23968.5,23980.663227190988,23980.663227190988,23938.09193202253,fixed_r,protective_stop,10,-12.163227190987527,-13.663227190987527,-273.26454381975054,4317,4327
2026-04-01 03:33:00+00:00,2026-04-01 03:34:00+00:00,2026-04-01 04:26:00+00:00,NQM6,phase_up_breakout_long,asia,1,23984.75,23998.016727668633,23973.727989678406,24012.305025803988,fixed_r,protective_stop,52,13.266727668633393,11.766727668633393,235.33455337266787,4354,4406
2026-04-01 04:38:00+00:00,2026-04-01 04:39:00+00:00,2026-04-01 05:13:00+00:00,NQM6,phase_up_pullback_long,asia,1,24007.75,24038.547151224622,23995.43113951015,24038.547151224622,fixed_r,target,34,30.797151224622212,29.297151224622212,585.9430244924442,4419,4453
2026-04-01 05:24:00+00:00,2026-04-01 05:25:00+00:00,2026-04-01 05:36:00+00:00,NQM6,phase_up_breakout_long,asia,1,24054.25,24034.057624972225,24034.057624972225,24104.73093756944,fixed_r,protective_stop,11,-20.192375027774688,-21.692375027774688,-433.84750055549375,4465,4476
2026-04-01 05:44:00+00:00,2026-04-01 05:45:00+00:00,2026-04-01 06:15:00+00:00,NQM6,phase_up_pullback_long,asia,1,24053.25,24093.143095608368,24037.292761756653,24093.143095608368,fixed_r,target,30,39.89309560836773,38.39309560836773,767.8619121673546,4485,4515
2026-04-01 06:28:00+00:00,2026-04-01 06:29:00+00:00,2026-04-01 06:36:00+00:00,NQM6,phase_up_breakout_long,asia,1,24115.0,24165.629309663047,24094.748276134782,24165.629309663047,fixed_r,target,7,50.629309663047025,49.129309663047025,982.5861932609405,4529,4536
2026-04-01 06:48:00+00:00,2026-04-01 06:49:00+00:00,2026-04-01 07:05:00+00:00,NQM6,phase_up_breakout_long,asia,1,24174.25,24152.128642689357,24152.128642689357,24229.55339327661,fixed_r,protective_stop,16,-22.12135731064336,-23.62135731064336,-472.4271462128672,4549,4565
2026-04-01 07:51:00+00:00,2026-04-01 07:52:00+00:00,2026-04-01 08:04:00+00:00,NQM6,phase_down_breakdown_short,europe,-1,24098.25,24089.548049918896,24128.90445032205,24021.613874194874,fixed_r,protective_stop,12,8.70195008110386,7.20195008110386,144.0390016220772,4612,4624
2026-04-01 08:09:00+00:00,2026-04-01 08:10:00+00:00,2026-04-01 08:22:00+00:00,NQM6,phase_down_breakdown_short,europe,-1,24053.5,24081.285718770632,24081.285718770632,23984.03570307342,fixed_r,protective_stop,12,-27.78571877063223,-29.28571877063223,-585.7143754126446,4630,4642
2026-04-01 08:51:00+00:00,2026-04-01 08:52:00+00:00,2026-04-01 08:55:00+00:00,NQM6,phase_down_pullback_short,europe,-1,24081.5,24056.747846128543,24107.274974333388,24017.062564166532,fixed_r,protective_stop,3,24.752153871457267,23.252153871457267,465.04307742914534,4672,4675
2026-04-01 09:00:00+00:00,2026-04-01 09:01:00+00:00,2026-04-01 09:25:00+00:00,NQM6,phase_down_pullback_short,europe,-1,24064.25,24026.971110280938,24094.02880935939,23989.80297660152,fixed_r,protective_stop,24,37.278889719062136,35.778889719062136,715.5777943812427,4681,4705
2026-04-01 09:48:00+00:00,2026-04-01 09:49:00+00:00,2026-04-01 09:58:00+00:00,NQM6,phase_up_breakout_long,europe,1,24069.0,24068.582698991962,24051.77390016311,24112.065249592226,fixed_r,protective_stop,9,-0.4173010080376116,-1.9173010080376116,-38.34602016075223,4729,4738
