candidate,filter,filter_conditions,feature_set,direction,trades,net_points,win_rate,payoff_ratio_r,avg_win_points,avg_loss_points,profit_factor,avg_points,max_drawdown_points,net_to_drawdown,folds,positive_fold_rate,min_fold_net_points,baseline_trades,baseline_net_points,baseline_win_rate,baseline_payoff_ratio_r,net_improvement,retained_trade_rate,evidence_type,robust_score
bar_best_mean_reversion_lb10_thr1_hold30_long_us_late,trend_120_down_and_vol_120_low_mid,trend_side_120eqdown;vol_120_rankle0.67,bar_best_mean_reversion_lb10_thr1_hold30_long_us_late + trend_120_down_and_vol_120_low_mid,long,139,1462.125,0.5467625899280576,1.3371604492125542,50.61842105263158,37.85515873015873,1.6130824466691127,10.518884892086332,448.625,3.2591251044859293,2,1.0,546.5,369,4483.875,0.5284552845528455,1.4234897632487993,-3021.75,0.37669376693766937,state_filtered,13.99279083548
bar_best_momentum_lb60_thr0.0006_hold15_long_us_late,vwap_stretched_above_and_z_30_positive,vwap_stretch_sideeqabove;z_30gt0.0,bar_best_momentum_lb60_thr0.0006_hold15_long_us_late + vwap_stretched_above_and_z_30_positive,long,129,1672.375,0.6356589147286822,1.0149272395425724,46.85670731707317,46.16755319148936,1.7707241200529984,12.964147286821705,839.5,1.9921083978558667,5,0.6,-323.75,444,2939.5,0.5315315315315315,1.2242853160627982,-1267.125,0.2905405405405405,state_filtered,13.88690846386267
bar_best_support_reclaim_lb30_thr0.0002_hold15_long_us_late,vwap_below_and_trend_120_down,vwap_sideeqbelow;trend_side_120eqdown,bar_best_support_reclaim_lb30_thr0.0002_hold15_long_us_late + vwap_below_and_trend_120_down,long,89,801.375,0.550561797752809,1.3860488676202027,39.78826530612245,28.70625,1.6979098628347484,9.004213483146067,396.5,2.021122320302648,2,1.0,295.375,220,-311.75,0.4772727272727273,1.007871269409731,1113.125,0.40454545454545454,state_filtered,13.868035109886588
bar_best_support_reclaim_lb30_thr0.0005_hold15_long_us_late,vwap_below_and_trend_120_down,vwap_sideeqbelow;trend_side_120eqdown,bar_best_support_reclaim_lb30_thr0.0005_hold15_long_us_late + vwap_below_and_trend_120_down,long,89,801.375,0.550561797752809,1.3860488676202027,39.78826530612245,28.70625,1.6979098628347484,9.004213483146067,396.5,2.021122320302648,2,1.0,295.375,220,-311.75,0.4772727272727273,1.007871269409731,1113.125,0.40454545454545454,state_filtered,13.868035109886588
bar_best_mean_reversion_lb30_thr1_hold30_long_us_late,vwap_stretched_below_and_z_30_negative,vwap_stretch_sideeqbelow;z_30lt0.0,bar_best_mean_reversion_lb30_thr1_hold30_long_us_late + vwap_stretched_below_and_z_30_negative,long,143,2726.125,0.5454545454545454,1.411704802214938,85.3076923076923,60.42884615384615,1.6940457626579257,19.06381118881119,1283.5,2.123977405531749,4,1.0,346.75,500,4569.25,0.516,1.280492290575091,-1843.125,0.286,state_filtered,13.84500398421036
bar_best_momentum_lb60_thr0.0006_hold15_long_us_late,trend_120_up_and_entry_close_high,trend_side_120equp;entry_close_zoneeqhigh,bar_best_momentum_lb60_thr0.0006_hold15_long_us_late + trend_120_up_and_entry_close_high,long,179,2075.875,0.5307262569832403,1.4778906512663157,54.39605263157895,36.80654761904762,1.6714239508369046,11.597067039106145,883.25,2.35026889329182,5,1.0,112.625,444,2939.5,0.5315315315315315,1.2242853160627982,-863.625,0.40315315315315314,state_filtered,13.59125436061058
bar_best_support_reclaim_lb15_thr0.0002_hold60_short_us_late,momentum_60_positive,momentum_60gt0.0,bar_best_support_reclaim_lb15_thr0.0002_hold60_short_us_late + momentum_60_positive,short,86,1965.75,0.6046511627906976,1.0323759953784986,103.10096153846153,99.86764705882354,1.5789279929318216,22.857558139534884,1205.875,1.6301440862444283,2,1.0,756.625,173,2602.875,0.5606936416184971,1.0323980277902287,-637.125,0.49710982658959535,state_filtered,13.580900295991668
bar_best_support_reclaim_lb15_thr0.0005_hold60_short_us_late,momentum_60_positive,momentum_60gt0.0,bar_best_support_reclaim_lb15_thr0.0005_hold60_short_us_late + momentum_60_positive,short,86,1965.75,0.6046511627906976,1.0323759953784986,103.10096153846153,99.86764705882354,1.5789279929318216,22.857558139534884,1205.875,1.6301440862444283,2,1.0,756.625,173,2602.875,0.5606936416184971,1.0323980277902287,-637.125,0.49710982658959535,state_filtered,13.580900295991668
bar_best_support_reclaim_lb15_thr0.001_hold60_short_us_late,momentum_60_positive,momentum_60gt0.0,bar_best_support_reclaim_lb15_thr0.001_hold60_short_us_late + momentum_60_positive,short,86,1965.75,0.6046511627906976,1.0323759953784986,103.10096153846153,99.86764705882354,1.5789279929318216,22.857558139534884,1205.875,1.6301440862444283,2,1.0,756.625,173,2602.875,0.5606936416184971,1.0323980277902287,-637.125,0.49710982658959535,state_filtered,13.580900295991668
bar_best_support_reclaim_lb30_thr0.001_hold15_long_us_late,vwap_below_and_trend_120_down,vwap_sideeqbelow;trend_side_120eqdown,bar_best_support_reclaim_lb30_thr0.001_hold15_long_us_late + vwap_below_and_trend_120_down,long,88,771.75,0.5454545454545454,1.393424776834313,40.0,28.70625,1.6721097322011758,8.769886363636363,396.5,1.94640605296343,2,1.0,295.375,219,-341.375,0.4748858447488584,1.009180208884351,1113.125,0.4018264840182648,state_filtered,13.393232250932666
bar_best_momentum_lb60_thr0.0006_hold15_long_us_late,minute_bucket_30_44,minute_bucket_30eq44,bar_best_momentum_lb60_thr0.0006_hold15_long_us_late + minute_bucket_30_44,long,126,777.25,0.5793650793650794,1.286896866283057,24.429794520547944,18.983490566037737,1.772518325257796,6.1686507936507935,314.375,2.472365805168986,5,0.4,-16.625,444,2939.5,0.5315315315315315,1.2242853160627982,-2162.25,0.28378378378378377,state_filtered,13.24582673592278
bar_best_momentum_lb15_thr0.0006_hold15_short_us_late,minute_bucket_30_44,minute_bucket_30eq44,bar_best_momentum_lb15_thr0.0006_hold15_short_us_late + minute_bucket_30_44,short,111,271.625,0.5765765765765766,1.1407403870639163,11.9140625,10.444148936170214,1.5533486121721416,2.4470720720720722,114.75,2.367102396514161,3,1.0,45.5,548,-106.75,0.4543795620437956,1.181977630567061,378.375,0.20255474452554745,state_filtered,13.135865860130561
bar_best_support_reclaim_lb15_thr0.0002_hold30_long_us_late,momentum_60_positive,momentum_60gt0.0,bar_best_support_reclaim_lb15_thr0.0002_hold30_long_us_late + momentum_60_positive,long,221,2464.875,0.5384615384615384,1.2461775208633377,66.34978991596638,53.24264705882353,1.4538737743405608,11.153280542986426,553.5,4.453252032520325,4,1.0,210.25,496,3576.75,0.5483870967741935,1.0560995405445888,-1111.875,0.44556451612903225,state_filtered,12.992068691624231
bar_best_support_reclaim_lb15_thr0.0005_hold30_long_us_late,momentum_60_positive,momentum_60gt0.0,bar_best_support_reclaim_lb15_thr0.0005_hold30_long_us_late + momentum_60_positive,long,221,2464.875,0.5384615384615384,1.2461775208633377,66.34978991596638,53.24264705882353,1.4538737743405608,11.153280542986426,553.5,4.453252032520325,4,1.0,210.25,496,3576.75,0.5483870967741935,1.0560995405445888,-1111.875,0.44556451612903225,state_filtered,12.992068691624231
bar_best_support_reclaim_lb15_thr0.001_hold30_long_us_late,momentum_60_positive,momentum_60gt0.0,bar_best_support_reclaim_lb15_thr0.001_hold30_long_us_late + momentum_60_positive,long,221,2464.875,0.5384615384615384,1.2461775208633377,66.34978991596638,53.24264705882353,1.4538737743405608,11.153280542986426,553.5,4.453252032520325,4,1.0,210.25,496,3576.75,0.5483870967741935,1.0560995405445888,-1111.875,0.44556451612903225,state_filtered,12.992068691624231
bar_best_momentum_lb60_thr0.0006_hold30_long_us_late,volume_z_60_high,volume_z_60gt1.0,bar_best_momentum_lb60_thr0.0006_hold30_long_us_late + volume_z_60_high,long,115,728.875,0.5565217391304348,1.3613967014943504,27.46484375,20.17401960784314,1.7084193901105575,6.33804347826087,247.25,2.9479271991911022,5,0.6,-112.625,372,4563.75,0.5376344086021505,1.3822307231721112,-3834.875,0.30913978494623656,state_filtered,12.970551634649835
bar_best_momentum_lb30_thr0.0003_hold60_long_us_rth,z_30_negative,z_30lt0.0,bar_best_momentum_lb30_thr0.0003_hold60_long_us_rth + z_30_negative,long,158,2059.0,0.569620253164557,1.0868351315540412,75.05555555555556,69.05882352941177,1.438458262350937,13.031645569620252,586.25,3.512153518123667,3,1.0,301.125,844,1066.5,0.5367298578199052,0.8942996856220446,992.5,0.1872037914691943,state_filtered,12.776705807889982
bar_best_mean_reversion_lb30_thr1.4_hold60_long_us_late,momentum_60_positive_and_entry_body_low_mid,momentum_60gt0.0;entry_body_rankle0.67,bar_best_mean_reversion_lb30_thr1.4_hold60_long_us_late + momentum_60_positive_and_entry_body_low_mid,long,110,2656.25,0.5818181818181818,1.2136446114963386,101.78125,83.86413043478261,1.688549024690558,24.147727272727273,940.75,2.8235450438479934,5,0.8,-412.0,398,6205.25,0.5577889447236181,1.0914769540190747,-3549.0,0.27638190954773867,state_filtered,12.762032398111248
bar_best_momentum_lb60_thr0.0006_hold30_long_us_late,entry_body_high,entry_body_rankgt0.67,bar_best_momentum_lb60_thr0.0006_hold30_long_us_late + entry_body_high,long,158,1172.75,0.5759493670886076,1.1453621297269505,36.081043956043956,31.50186567164179,1.5556411015694402,7.4224683544303796,606.25,1.9344329896907217,5,1.0,12.375,372,4563.75,0.5376344086021505,1.3822307231721112,-3391.0,0.42473118279569894,state_filtered,12.709801644455732
bar_best_mean_reversion_lb30_thr1.4_hold60_long_us_late,minute_bucket_30_41,minute_bucket_30eq41,bar_best_mean_reversion_lb30_thr1.4_hold60_long_us_late + minute_bucket_30_41,long,120,736.75,0.55,1.2868274582560297,30.651515151515152,23.819444444444443,1.5727891156462586,6.139583333333333,230.125,3.2015209125475286,5,0.8,-3.875,398,6205.25,0.5577889447236181,1.0914769540190747,-5468.5,0.3015075376884422,state_filtered,12.688432786387978
bar_best_mean_reversion_lb60_thr1.4_hold60_long_us_rth,vwap_distance_high,vwap_distance_abs_rankgt0.67,bar_best_mean_reversion_lb60_thr1.4_hold60_long_us_rth + vwap_distance_high,long,499,5688.625,0.5671342685370742,1.00660414506987,83.14620141342756,82.60069444444444,1.3188378382165427,11.400050100200401,1170.25,4.861033967101047,4,1.0,1122.0,829,2322.375,0.5416164053075995,0.9121617185820287,3366.25,0.6019300361881785,state_filtered,12.67352299685651
bar_best_mean_reversion_lb30_thr1_hold30_long_us_late,vwap_stretched_below,vwap_stretch_sideeqbelow,bar_best_mean_reversion_lb30_thr1_hold30_long_us_late + vwap_stretched_below,long,149,2572.625,0.5302013422818792,1.4435913609820092,84.32120253164557,58.410714285714285,1.6291959645368388,17.265939597315437,1309.625,1.964398205593204,4,1.0,345.125,500,4569.25,0.516,1.280492290575091,-1996.625,0.298,state_filtered,12.63840284851126
bar_best_momentum_lb60_thr0.0006_hold15_long_us_late,vwap_stretched_above,vwap_stretch_sideeqabove,bar_best_momentum_lb60_thr0.0006_hold15_long_us_late + vwap_stretched_above,long,171,1856.875,0.6023391812865497,1.1384534386809828,42.91383495145631,37.69485294117647,1.724422120355018,10.85891812865497,914.125,2.031314098181321,5,0.8,-498.625,444,2939.5,0.5315315315315315,1.2242853160627982,-1082.625,0.38513513513513514,state_filtered,12.547533807051034
bar_best_momentum_lb30_thr0.0003_hold60_long_us_rth,trend_120_up_and_z_30_negative,trend_side_120equp;z_30lt0.0,bar_best_momentum_lb30_thr0.0003_hold60_long_us_rth + trend_120_up_and_z_30_negative,long,84,1199.5,0.5952380952380952,1.0007156197778435,74.855,74.80147058823529,1.4716406173203578,14.279761904761905,642.875,1.8658370600816645,3,1.0,80.625,844,1066.5,0.5367298578199052,0.8942996856220446,133.0,0.0995260663507109,state_filtered,12.400380880558838
bar_best_mean_reversion_lb10_thr1_hold30_long_us_late,vol_120_low_mid,vol_120_rankle0.67,bar_best_mean_reversion_lb10_thr1_hold30_long_us_late + vol_120_low_mid,long,245,2119.125,0.5387755102040817,1.3225449831151994,45.515151515151516,34.41482300884956,1.5449198032850118,8.649489795918367,793.875,2.6693434104865377,2,1.0,957.125,369,4483.875,0.5284552845528455,1.4234897632487993,-2364.75,0.6639566395663956,state_filtered,12.385069177622691
bar_best_vwap_reclaim_lb60_thr0.0002_hold30_short_us_rth,trend_120_up_and_z_30_negative,trend_side_120equp;z_30lt0.0,bar_best_vwap_reclaim_lb60_thr0.0002_hold30_short_us_rth + trend_120_up_and_z_30_negative,short,136,1278.75,0.5588235294117647,1.1940581842342557,49.6578947368421,41.5875,1.5124737000300572,9.402573529411764,499.125,2.56198347107438,2,1.0,256.5,572,819.5,0.48776223776223776,1.11308729233567,459.25,0.23776223776223776,state_filtered,12.355209175764685
bar_best_vwap_reclaim_lb60_thr0.0005_hold30_short_us_rth,trend_120_up_and_z_30_negative,trend_side_120equp;z_30lt0.0,bar_best_vwap_reclaim_lb60_thr0.0005_hold30_short_us_rth + trend_120_up_and_z_30_negative,short,136,1278.75,0.5588235294117647,1.1940581842342557,49.6578947368421,41.5875,1.5124737000300572,9.402573529411764,499.125,2.56198347107438,2,1.0,256.5,572,819.5,0.48776223776223776,1.11308729233567,459.25,0.23776223776223776,state_filtered,12.355209175764685
bar_best_mean_reversion_lb30_thr1.4_hold30_long_us_late,trend_120_down_and_entry_close_low,trend_side_120eqdown;entry_close_zoneeqlow,bar_best_mean_reversion_lb30_thr1.4_hold30_long_us_late + trend_120_down_and_entry_close_low,long,136,2252.0,0.5514705882352942,1.2748601005805957,82.94166666666666,65.05942622950819,1.567450943336798,16.558823529411764,1082.75,2.0798891710921263,3,1.0,281.5,341,1797.375,0.5190615835777126,1.0966928092182473,454.625,0.39882697947214074,state_filtered,12.349849503330475
bar_best_vwap_reclaim_lb30_thr0.0002_hold30_long_us_rth,vwap_stretched_above,vwap_stretch_sideeqabove,bar_best_vwap_reclaim_lb30_thr0.0002_hold30_long_us_rth + vwap_stretched_above,long,266,1613.5,0.5676691729323309,1.0615862310506277,37.812086092715234,35.618478260869566,1.3939088772925632,6.065789473684211,461.125,3.4990512333965844,2,1.0,750.25,859,-147.625,0.5238649592549476,0.9017011338263272,1761.125,0.309662398137369,state_filtered,12.189761992389084
bar_best_vwap_reclaim_lb30_thr0.0005_hold30_long_us_rth,vwap_stretched_above,vwap_stretch_sideeqabove,bar_best_vwap_reclaim_lb30_thr0.0005_hold30_long_us_rth + vwap_stretched_above,long,266,1613.5,0.5676691729323309,1.0615862310506277,37.812086092715234,35.618478260869566,1.3939088772925632,6.065789473684211,461.125,3.4990512333965844,2,1.0,750.25,859,-147.625,0.5238649592549476,0.9017011338263272,1761.125,0.309662398137369,state_filtered,12.189761992389084
bar_best_momentum_lb60_thr0.0006_hold30_long_us_late,vwap_stretched_above,vwap_stretch_sideeqabove,bar_best_momentum_lb60_thr0.0006_hold30_long_us_late + vwap_stretched_above,long,141,2079.125,0.5673758865248227,1.3719210994185769,58.50625,42.64549180327869,1.7992407861227235,14.745567375886525,952.375,2.1830948943430895,5,0.8,-648.125,372,4563.75,0.5376344086021505,1.3822307231721112,-2484.625,0.3790322580645161,state_filtered,12.107000038104013
bar_best_mean_reversion_lb30_thr1_hold30_long_us_late,vwap_below_and_trend_120_down,vwap_sideeqbelow;trend_side_120eqdown,bar_best_mean_reversion_lb30_thr1_hold30_long_us_late + vwap_below_and_trend_120_down,long,194,2727.75,0.5309278350515464,1.4151270515447911,70.49393203883496,49.81456043956044,1.6017372121880602,14.060567010309278,1530.5,1.7822606991179353,4,1.0,563.875,500,4569.25,0.516,1.280492290575091,-1841.5,0.388,state_filtered,12.101949977444438
bar_best_mean_reversion_lb30_thr1.4_hold60_long_us_late,momentum_60_positive,momentum_60gt0.0,bar_best_mean_reversion_lb30_thr1.4_hold60_long_us_late + momentum_60_positive,long,193,4832.875,0.5544041450777202,1.3073676098292153,117.24883177570094,89.68313953488372,1.626608537810768,25.04080310880829,1806.875,2.674714631615358,5,0.8,-239.125,398,6205.25,0.5577889447236181,1.0914769540190747,-1372.375,0.4849246231155779,state_filtered,11.9691432868256
bar_best_mean_reversion_lb10_thr1_hold30_long_us_late,trend_120_up,trend_side_120equp,bar_best_mean_reversion_lb10_thr1_hold30_long_us_late + trend_120_up,long,160,1557.25,0.53125,1.3718810169358326,51.34264705882353,37.425,1.55479848586061,9.7328125,706.375,2.204565563617059,2,1.0,470.625,369,4483.875,0.5284552845528455,1.4234897632487993,-2926.625,0.43360433604336046,state_filtered,11.907780817654546
bar_best_support_reclaim_lb60_thr0.001_hold30_long_us_late,entry_close_high,entry_close_zoneeqhigh,bar_best_support_reclaim_lb60_thr0.001_hold30_long_us_late + entry_close_high,long,101,949.875,0.5742574257425742,1.1834841035105144,43.84051724137931,37.04360465116279,1.5963273954327866,9.404702970297029,567.0,1.6752645502645502,4,0.75,-2.75,215,675.625,0.5581395348837209,0.9306164420631056,274.25,0.4697674418604651,state_filtered,11.842268677179685
bar_best_support_reclaim_lb60_thr0.0005_hold30_long_us_late,entry_close_high,entry_close_zoneeqhigh,bar_best_support_reclaim_lb60_thr0.0005_hold30_long_us_late + entry_close_high,long,101,949.875,0.5742574257425742,1.1834841035105144,43.84051724137931,37.04360465116279,1.5963273954327866,9.404702970297029,567.0,1.6752645502645502,4,0.75,-2.75,215,675.625,0.5581395348837209,0.9306164420631056,274.25,0.4697674418604651,state_filtered,11.842268677179685
bar_best_support_reclaim_lb60_thr0.0002_hold30_long_us_late,entry_close_high,entry_close_zoneeqhigh,bar_best_support_reclaim_lb60_thr0.0002_hold30_long_us_late + entry_close_high,long,101,949.875,0.5742574257425742,1.1834841035105144,43.84051724137931,37.04360465116279,1.5963273954327866,9.404702970297029,567.0,1.6752645502645502,4,0.75,-2.75,215,658.375,0.5581395348837209,0.9270687882231964,291.5,0.4697674418604651,state_filtered,11.842268677179685
bar_best_momentum_lb60_thr0.0003_hold30_long_us_rth,vwap_stretched_above,vwap_stretch_sideeqabove,bar_best_momentum_lb60_thr0.0003_hold30_long_us_rth + vwap_stretched_above,long,229,2174.125,0.5589519650655022,1.086205939983112,62.08984375,57.16212871287129,1.3765778249290925,9.493995633187772,614.625,3.5373195037624567,2,1.0,772.75,587,1380.125,0.524701873935264,0.9813670800123919,794.0,0.3901192504258944,state_filtered,11.725605110059352
bar_best_mean_reversion_lb30_thr1.4_hold60_long_us_late,vwap_distance_high,vwap_distance_abs_rankgt0.67,bar_best_mean_reversion_lb30_thr1.4_hold60_long_us_late + vwap_distance_high,long,224,4059.75,0.5669642857142857,1.1075295309688773,102.99311023622047,92.99355670103093,1.450064437454097,18.123883928571427,1704.625,2.3816088582532817,5,1.0,169.125,398,6205.25,0.5577889447236181,1.0914769540190747,-2145.5,0.5628140703517588,state_filtered,11.690980394215009
bar_best_support_reclaim_lb15_thr0.0002_hold30_long_us_late,return_1m_negative,return_1m_sideeqnegative,bar_best_support_reclaim_lb15_thr0.0002_hold30_long_us_late + return_1m_negative,long,265,2631.625,0.5660377358490566,1.0633422173207119,62.88166666666667,59.13586956521739,1.3869681095487547,9.93066037735849,841.0,3.1291617122473245,4,1.0,188.75,496,3576.75,0.5483870967741935,1.0560995405445888,-945.125,0.5342741935483871,state_filtered,11.683068556963658
bar_best_support_reclaim_lb15_thr0.0005_hold30_long_us_late,return_1m_negative,return_1m_sideeqnegative,bar_best_support_reclaim_lb15_thr0.0005_hold30_long_us_late + return_1m_negative,long,265,2631.625,0.5660377358490566,1.0633422173207119,62.88166666666667,59.13586956521739,1.3869681095487547,9.93066037735849,841.0,3.1291617122473245,4,1.0,188.75,496,3576.75,0.5483870967741935,1.0560995405445888,-945.125,0.5342741935483871,state_filtered,11.683068556963658
bar_best_support_reclaim_lb15_thr0.001_hold30_long_us_late,return_1m_negative,return_1m_sideeqnegative,bar_best_support_reclaim_lb15_thr0.001_hold30_long_us_late + return_1m_negative,long,265,2631.625,0.5660377358490566,1.0633422173207119,62.88166666666667,59.13586956521739,1.3869681095487547,9.93066037735849,841.0,3.1291617122473245,4,1.0,188.75,496,3576.75,0.5483870967741935,1.0560995405445888,-945.125,0.5342741935483871,state_filtered,11.683068556963658
bar_best_momentum_lb60_thr0.0006_hold30_long_us_late,trend_120_down,trend_side_120eqdown,bar_best_momentum_lb60_thr0.0006_hold30_long_us_late + trend_120_down,long,97,1449.875,0.5360824742268041,1.453100298612331,68.9375,47.44166666666667,1.6791381228409157,14.947164948453608,592.5,2.4470464135021097,5,0.6,-146.125,372,4563.75,0.5376344086021505,1.3822307231721112,-3113.875,0.260752688172043,state_filtered,11.667298315367482
bar_best_vwap_reclaim_lb30_thr0.0002_hold30_long_us_rth,vwap_stretched_above_and_z_30_positive,vwap_stretch_sideeqabove;z_30gt0.0,bar_best_vwap_reclaim_lb30_thr0.0002_hold30_long_us_rth + vwap_stretched_above_and_z_30_positive,long,194,1380.25,0.5567010309278351,1.1394128070160225,42.43981481481482,37.247093023255815,1.4308905018340747,7.114690721649485,484.5,2.848813209494324,2,1.0,623.125,859,-147.625,0.5238649592549476,0.9017011338263272,1527.875,0.22584400465657742,state_filtered,11.610108407518167
bar_best_vwap_reclaim_lb30_thr0.0005_hold30_long_us_rth,vwap_stretched_above_and_z_30_positive,vwap_stretch_sideeqabove;z_30gt0.0,bar_best_vwap_reclaim_lb30_thr0.0005_hold30_long_us_rth + vwap_stretched_above_and_z_30_positive,long,194,1380.25,0.5567010309278351,1.1394128070160225,42.43981481481482,37.247093023255815,1.4308905018340747,7.114690721649485,484.5,2.848813209494324,2,1.0,623.125,859,-147.625,0.5238649592549476,0.9017011338263272,1527.875,0.22584400465657742,state_filtered,11.610108407518167
bar_best_momentum_lb30_thr0.0003_hold30_long_us_rth,volume_z_60_high_and_entry_close_high,volume_z_60gt1.0;entry_close_zoneeqhigh,bar_best_momentum_lb30_thr0.0003_hold30_long_us_rth + volume_z_60_high_and_entry_close_high,long,86,1092.75,0.5697674418604651,1.0982481675936995,71.375,64.98986486486487,1.4544367624889536,12.706395348837209,513.875,2.126489905132571,2,1.0,249.75,857,187.625,0.5169194865810969,0.9439210037682473,905.125,0.10035005834305717,state_filtered,11.576956605084572
bar_best_mean_reversion_lb30_thr1_hold30_long_us_late,vwap_below_and_momentum_60_negative,vwap_sideeqbelow;momentum_60lt0.0,bar_best_mean_reversion_lb30_thr1_hold30_long_us_late + vwap_below_and_momentum_60_negative,long,177,2231.125,0.5310734463276836,1.3668832717183745,67.04521276595744,49.049698795180724,1.5480364764039425,12.605225988700566,1237.75,1.8025651383558876,4,1.0,113.875,500,4569.25,0.516,1.280492290575091,-2338.125,0.354,state_filtered,11.413158846899863
bar_best_support_reclaim_lb15_thr0.0002_hold60_short_us_late,z_30_positive,z_30gt0.0,bar_best_support_reclaim_lb15_thr0.0002_hold60_short_us_late + z_30_positive,short,139,2905.375,0.5683453237410072,1.1112153563294922,116.19145569620254,104.5625,1.4631002191671647,20.901978417266186,1600.0,1.815859375,2,1.0,1258.625,173,2602.875,0.5606936416184971,1.0323980277902287,302.5,0.8034682080924855,state_filtered,11.318622094043102
bar_best_support_reclaim_lb15_thr0.0005_hold60_short_us_late,z_30_positive,z_30gt0.0,bar_best_support_reclaim_lb15_thr0.0005_hold60_short_us_late + z_30_positive,short,139,2905.375,0.5683453237410072,1.1112153563294922,116.19145569620254,104.5625,1.4631002191671647,20.901978417266186,1600.0,1.815859375,2,1.0,1258.625,173,2602.875,0.5606936416184971,1.0323980277902287,302.5,0.8034682080924855,state_filtered,11.318622094043102
bar_best_support_reclaim_lb15_thr0.001_hold60_short_us_late,z_30_positive,z_30gt0.0,bar_best_support_reclaim_lb15_thr0.001_hold60_short_us_late + z_30_positive,short,139,2905.375,0.5683453237410072,1.1112153563294922,116.19145569620254,104.5625,1.4631002191671647,20.901978417266186,1600.0,1.815859375,2,1.0,1258.625,173,2602.875,0.5606936416184971,1.0323980277902287,302.5,0.8034682080924855,state_filtered,11.318622094043102
bar_best_mean_reversion_lb10_thr1_hold30_long_us_late,vwap_distance_low_mid,vwap_distance_abs_rankle0.67,bar_best_mean_reversion_lb10_thr1_hold30_long_us_late + vwap_distance_low_mid,long,157,1685.375,0.5477707006369427,1.2013219507408497,62.656976744186046,52.15669014084507,1.4551223628691983,10.734872611464969,693.25,2.4311215290299315,2,1.0,837.875,369,4483.875,0.5284552845528455,1.4234897632487993,-2798.5,0.4254742547425474,state_filtered,11.228020853836941
bar_best_mean_reversion_lb30_thr1.4_hold30_long_us_late,trend_120_down_and_range_30_low_mid,trend_side_120eqdown;range_30_rankle0.67,bar_best_mean_reversion_lb30_thr1.4_hold30_long_us_late + trend_120_down_and_range_30_low_mid,long,131,1614.875,0.5725190839694656,1.0853432577300284,69.00166666666667,63.575892857142854,1.453584720174145,12.327290076335878,961.625,1.6793188613024828,3,1.0,412.25,341,1797.375,0.5190615835777126,1.0966928092182473,-182.5,0.3841642228739003,state_filtered,11.211376124199466
bar_best_momentum_lb60_thr0.0003_hold30_long_us_rth,vwap_distance_high,vwap_distance_abs_rankgt0.67,bar_best_momentum_lb60_thr0.0003_hold30_long_us_rth + vwap_distance_high,long,359,3383.625,0.5515320334261838,1.104744232157155,64.73989898989899,58.60170807453416,1.3586295525907868,9.425139275766016,977.375,3.4619516562220234,2,1.0,414.375,587,1380.125,0.524701873935264,0.9813670800123919,2003.5,0.6115843270868825,state_filtered,11.18631848119773
bar_best_mean_reversion_lb30_thr1.4_hold30_long_us_late,vwap_stretched_below_and_z_30_negative,vwap_stretch_sideeqbelow;z_30lt0.0,bar_best_mean_reversion_lb30_thr1.4_hold30_long_us_late + vwap_stretched_below_and_z_30_negative,long,111,1589.375,0.5675675675675675,1.126621991315915,77.93055555555556,69.171875,1.4786913636021384,14.318693693693694,1045.5,1.520205643232903,3,1.0,149.0,341,1797.375,0.5190615835777126,1.0966928092182473,-208.0,0.3255131964809384,state_filtered,11.17629226972838
bar_best_support_reclaim_lb30_thr0.0002_hold30_long_us_late,vwap_below_and_trend_120_down,vwap_sideeqbelow;trend_side_120eqdown,bar_best_support_reclaim_lb30_thr0.0002_hold30_long_us_late + vwap_below_and_trend_120_down,long,171,1628.125,0.5789473684210527,1.1231904432606599,46.65530303030303,41.53819444444444,1.5443868594834071,9.521198830409357,532.625,3.056794179770007,5,0.6,-269.125,427,1666.375,0.5269320843091335,1.0500381659966416,-38.25,0.40046838407494145,state_filtered,11.122887670785168
bar_best_support_reclaim_lb30_thr0.0005_hold30_long_us_late,vwap_below_and_trend_120_down,vwap_sideeqbelow;trend_side_120eqdown,bar_best_support_reclaim_lb30_thr0.0005_hold30_long_us_late + vwap_below_and_trend_120_down,long,171,1628.125,0.5789473684210527,1.1231904432606599,46.65530303030303,41.53819444444444,1.5443868594834071,9.521198830409357,532.625,3.056794179770007,5,0.6,-269.125,427,1666.375,0.5269320843091335,1.0500381659966416,-38.25,0.40046838407494145,state_filtered,11.122887670785168
bar_best_mean_reversion_lb30_thr1.4_hold30_long_us_late,vol_120_high,vol_120_rankgt0.67,bar_best_mean_reversion_lb30_thr1.4_hold30_long_us_late + vol_120_high,long,125,1821.125,0.552,1.2571819305903273,74.46557971014492,59.232142857142854,1.549027735905939,14.569,1791.25,1.016678297278437,3,1.0,553.625,341,1797.375,0.5190615835777126,1.0966928092182473,23.75,0.36656891495601174,state_filtered,11.074407256133348
bar_best_support_reclaim_lb30_thr0.0002_hold30_long_us_late,entry_body_low_mid,entry_body_rankle0.67,bar_best_support_reclaim_lb30_thr0.0002_hold30_long_us_late + entry_body_low_mid,long,322,3063.5,0.5434782608695652,1.1998888170200863,58.365,48.64200680272109,1.4284390678810552,9.513975155279503,1154.75,2.652955185105001,5,1.0,159.75,427,1666.375,0.5269320843091335,1.0500381659966416,1397.125,0.7540983606557377,state_filtered,10.999113527362812
