hour,signals,avg_return,win_rate,profit_factor
19,152,9.726290798810082,0.4276315789473684,13.615650786138104
16,15,0.8869973339246745,0.5333333333333333,12.144666511944466
18,120,0.7508578620468374,0.39166666666666666,6.983135017212461
12,229,0.1371300505016056,0.5327510917030568,2.682394127523014
15,117,0.15852400714268808,0.47863247863247865,1.5905322901779642
13,327,-0.0037699301789925156,0.4954128440366973,0.9922920237712005
17,105,-0.013722526711799441,0.5428571428571428,0.823258426613558
14,242,-0.055066146695917154,0.44214876033057854,0.7462088618361312
20,55,-0.059238187518025696,0.36363636363636365,0.5396505686934433
