event_index,entry_index,lookback,direction,entry_ts,symbol,minute_of_day,range_high,range_low,range_width_atr,range_efficiency,displacement_atr,body_share,volume_z_60,event_high,event_low,atr_30,signal_ts,exit_ts,exit_index,stop_mode,reward_risk,horizon_minutes,entry_price,exit_price,exit_reason,stop_distance_points,target_distance_points,gross_points,net_points,net_dollars,r_multiple,candidate,audit_label
75675,75676,50,1,2010-08-31 20:01:00+00:00,NQU0,1200,1770.0,1757.5,7.168458781362007,0.072289156626506,3.0638297872340425,0.875,3.913426271037582,1773.5,1767.5,1.9583333333333333,2010-08-31 20:00:00+00:00,2010-09-01 01:01:00+00:00,75850,break_bar,2.5,180,1773.0,1787.375,take_profit,5.75,14.375,14.375,13.75,275.0,2.156862745098039,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
248967,248968,50,1,2011-03-24 21:21:00+00:00,NQM1,1280,2309.75,2304.0,5.454545454545454,0.0222222222222222,19.141104294478527,0.8076923076923077,4.8254949061955426,2335.0,2309.0,1.3583333333333334,2011-03-24 21:20:00+00:00,2011-03-25 01:18:00+00:00,249147,break_bar,2.5,180,2326.0,2317.0,timeout,17.25,43.125,-9.0,-9.625,-192.5,-0.5384615384615384,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
272242,272243,45,1,2011-04-20 20:31:00+00:00,NQM1,1230,2363.75,2351.25,9.287925696594426,0.0057971014492753,4.567164179104478,0.9803921568627452,1.237048960097975,2368.75,2356.0,2.7916666666666665,2011-04-20 20:30:00+00:00,2011-04-21 00:15:00+00:00,272422,break_bar,2.5,180,2368.75,2377.25,timeout,13.029166666666695,32.57291666666674,8.5,7.875,157.5,0.5767470247177283,regime_breakout_lb45_w10_eff0.1_disp1.6_body0.55_vol0_us_late_long_break_bar_rr2.5_h180,defensive45_2r5_loweff
290291,290292,50,1,2011-05-12 20:01:00+00:00,NQM1,1200,2406.5,2401.5,3.761755485893417,0.0077519379844961,4.186046511627907,0.75,5.3307876277143835,2409.25,2403.25,1.4333333333333331,2011-05-12 20:00:00+00:00,2011-05-13 01:09:00+00:00,290471,break_bar,2.5,180,2409.0,2405.0,timeout,6.0,15.0,-4.0,-4.625,-92.5,-0.6981132075471698,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
348747,348748,50,1,2011-07-19 20:31:00+00:00,NQU1,1230,2399.75,2388.0,7.954866008462624,0.0512048192771084,6.1,0.7213114754098361,2.417513618918573,2405.0,2389.75,2.5,2011-07-19 20:30:00+00:00,2011-07-20 00:39:00+00:00,348927,break_bar,2.5,180,2401.0,2406.0,timeout,11.5,28.75,5.0,4.375,87.5,0.3608247422680412,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
353733,353734,45,1,2011-07-25 20:05:00+00:00,NQU1,1204,2425.0,2418.75,4.926108374384237,0.0207468879668049,3.8333333333333335,0.9565217391304348,0.2894021086626914,2428.0,2422.25,1.5,2011-07-25 20:04:00+00:00,2011-07-25 20:30:00+00:00,353744,break_bar,2.5,180,2427.75,2422.0,stop_loss,5.75,14.375,-5.75,-6.375,-127.5,-1.0,regime_breakout_lb45_w10_eff0.1_disp1.6_body0.55_vol0_us_late_long_break_bar_rr2.5_h180,defensive45_2r5_loweff
364020,364021,50,1,2011-08-04 22:01:00+00:00,NQU1,1320,2209.25,2205.5,1.640838650865998,0.0,6.428571428571429,0.6666666666666666,2.0667260018283544,2210.5,2206.0,0.7,2011-08-04 22:00:00+00:00,2011-08-04 22:16:00+00:00,364036,break_bar,2.5,180,2210.0,2205.75,stop_loss,4.25,10.625,-4.25,-4.875,-97.5,-1.0,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
385103,385104,50,1,2011-08-26 20:01:00+00:00,NQU1,1200,2161.25,2145.75,7.948717948717949,0.0517241379310344,1.959183673469388,0.9375,3.9132333705263185,2164.5,2160.5,2.0416666666666665,2011-08-26 20:00:00+00:00,2011-08-28 22:03:00+00:00,385121,break_bar,2.5,180,2164.5,2160.25,stop_loss,4.25,10.625,-4.25,-4.875,-97.5,-1.0,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
429540,429541,50,1,2011-10-13 20:02:00+00:00,NQZ1,1201,2326.25,2312.25,6.787878787878788,0.0062370062370062,3.2407407407407405,0.8,5.499536897951299,2331.5,2322.75,2.7,2011-10-13 20:01:00+00:00,2011-10-13 23:55:00+00:00,429720,break_bar,2.5,180,2330.0,2326.0,timeout,7.519999999999982,18.799999999999955,-4.0,-4.625,-92.5,-0.5678330263965635,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
462301,462302,50,1,2011-11-17 21:00:00+00:00,NQZ1,1259,2270.75,2259.75,4.407345575959933,0.0138339920948616,3.090909090909091,0.8823529411764706,6.435876030401785,2273.5,2265.0,2.75,2011-11-17 20:59:00+00:00,2011-11-17 23:31:00+00:00,462398,break_bar,2.5,180,2273.25,2264.725,stop_loss,8.525000000000091,21.312500000000227,-8.525000000000091,-9.150000000000093,-183.00000000000185,-1.0,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
464915,464916,50,1,2011-11-21 20:26:00+00:00,NQZ1,1225,2215.25,2202.75,6.600660066006601,0.0325581395348837,1.972318339100346,0.9473684210526316,1.7776675631349848,2216.75,2212.0,2.408333333333333,2011-11-21 20:25:00+00:00,2011-11-21 20:59:00+00:00,464949,break_bar,2.5,180,2216.5,2211.75,stop_loss,4.75,11.875,-4.75,-5.375,-107.5,-1.0,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
477586,477587,45,1,2011-12-05 20:55:00+00:00,NQZ1,1254,2325.0,2315.0,4.766633565044687,0.0072289156626506,1.9148936170212765,0.8888888888888888,2.6238964810659144,2326.5,2322.0,2.35,2011-12-05 20:54:00+00:00,2011-12-05 21:30:00+00:00,477607,break_bar,2.5,180,2325.75,2321.75,stop_loss,4.0,10.0,-4.0,-4.625,-92.5,-1.0,regime_breakout_lb45_w10_eff0.1_disp1.6_body0.55_vol0_us_late_long_break_bar_rr2.5_h180,defensive45_2r5_loweff
598198,598199,50,1,2012-04-24 20:31:00+00:00,NQM2,1230,2640.0,2629.0,6.567164179104477,0.0168067226890756,8.789808917197453,0.8478260869565217,5.008113324147973,2655.0,2632.0,2.6166666666666667,2012-04-24 20:30:00+00:00,2012-04-25 00:07:00+00:00,598378,break_bar,2.5,180,2652.0,2671.5,timeout,20.26166666666677,50.65416666666693,19.5,18.875,377.5,0.9036865624002508,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
782671,782672,45,1,2012-11-15 20:46:00+00:00,NQZ2,1245,2525.5,2512.75,7.373493975903614,0.0057142857142857,1.991701244813278,0.9375,2.606674413016357,2527.75,2523.75,2.0083333333333333,2012-11-15 20:45:00+00:00,2012-11-15 20:48:00+00:00,782674,break_bar,2.5,180,2527.75,2523.5,stop_loss,4.25,10.625,-4.25,-4.875,-97.5,-1.0,regime_breakout_lb45_w10_eff0.1_disp1.6_body0.55_vol0_us_late_long_break_bar_rr2.5_h180,defensive45_2r5_loweff
806538,806539,50,1,2012-12-13 20:39:00+00:00,NQZ2,1238,2651.5,2644.0,5.930807248764415,0.0348837209302325,3.202247191011236,0.6842105263157895,5.22841621846039,2655.0,2650.25,1.4833333333333334,2012-12-13 20:38:00+00:00,2012-12-13 21:13:00+00:00,806573,break_bar,2.5,180,2654.75,2650.0,stop_loss,4.75,11.875,-4.75,-5.375,-107.5,-1.0,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
851644,851645,50,1,2013-02-07 20:39:00+00:00,NQH3,1238,2732.25,2725.75,5.040387722132472,0.0041322314049586,5.314285714285715,0.8387096774193549,7.311010021750128,2734.5,2726.75,1.4583333333333333,2013-02-07 20:38:00+00:00,2013-02-08 01:08:00+00:00,851824,break_bar,2.5,180,2733.0,2742.0,timeout,6.5,16.25,9.0,8.375,167.5,1.1754385964912282,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
910304,910305,50,1,2013-04-18 20:09:00+00:00,NQM3,1208,2740.0,2729.0,5.443298969072164,0.0555555555555555,4.257425742574258,0.9302325581395348,2.7196138755974295,2748.0,2737.25,2.525,2013-04-18 20:08:00+00:00,2013-04-18 20:30:00+00:00,910311,break_bar,2.5,180,2747.0,2736.9975,stop_loss,10.002500000000056,25.006250000000136,-10.002500000000056,-10.627500000000056,-212.5500000000011,-1.0,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
1053041,1053042,50,1,2013-09-30 20:01:00+00:00,NQZ3,1200,3213.25,3204.5,5.0602409638554215,0.013089005235602,2.1923076923076925,0.7894736842105263,3.5136548945087704,3217.5,3212.75,2.1666666666666665,2013-09-30 20:00:00+00:00,2013-10-01 00:24:00+00:00,1053221,break_bar,2.5,180,3216.75,3218.5,timeout,4.25,10.625,1.75,1.125,22.5,0.2307692307692307,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
1067501,1067502,50,1,2013-10-15 22:37:00+00:00,NQZ3,1356,3244.25,3238.5,3.4032059186189887,0.0327868852459016,6.964285714285714,1.0,2.413707939343828,3247.5,3241.0,0.9333333333333332,2013-10-15 22:36:00+00:00,2013-10-15 22:58:00+00:00,1067523,break_bar,2.5,180,3247.0,3240.75,stop_loss,6.25,15.625,-6.25,-6.875,-137.5,-1.0,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
1070031,1070032,50,1,2013-10-17 20:02:00+00:00,NQZ3,1201,3294.75,3287.0,7.085714285714285,0.0691056910569105,6.119402985074626,0.951219512195122,3.894267090916167,3301.25,3291.0,1.675,2013-10-17 20:01:00+00:00,2013-10-18 00:12:00+00:00,1070211,break_bar,2.5,180,3301.0,3314.75,timeout,10.25,25.625,13.75,13.125,262.5,1.206896551724138,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
1076375,1076376,50,1,2013-10-24 20:03:00+00:00,NQZ3,1202,3358.5,3350.75,6.850828729281767,0.0282258064516129,6.857142857142857,0.75,5.934000675606099,3367.0,3355.0,1.75,2013-10-24 20:02:00+00:00,2013-10-25 00:33:00+00:00,1076555,break_bar,2.5,180,3364.75,3374.5,timeout,10.0,25.0,9.75,9.125,182.5,0.8588235294117647,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
1081405,1081406,50,1,2013-10-30 20:06:00+00:00,NQZ3,1205,3383.5,3371.75,4.552058111380146,0.0305343511450381,4.71264367816092,0.8048780487804879,2.0388287944627903,3386.0,3375.75,2.175,2013-10-30 20:05:00+00:00,2013-10-30 22:00:00+00:00,1081460,break_bar,2.5,180,3385.5,3375.5,stop_loss,10.0,25.0,-10.0,-10.625,-212.5,-1.0,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
1123618,1123619,50,1,2013-12-18 20:12:00+00:00,NQH4,1211,3482.5,3460.75,6.86842105263158,0.1261261261261261,2.1639344262295084,0.7727272727272727,2.4630310416545083,3484.75,3479.25,2.5416666666666665,2013-12-18 20:11:00+00:00,2013-12-18 20:37:00+00:00,1123644,break_bar,2.5,180,3483.25,3493.8854166666665,take_profit,4.254166666666606,10.635416666666517,10.635416666666517,10.010416666666517,200.2083333333303,2.0516652433817195,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
1179844,1179845,50,1,2014-02-26 20:31:00+00:00,NQH4,1230,3675.0,3665.5,5.164212910532276,0.0208333333333333,2.2641509433962264,1.0,5.149829465554193,3675.75,3670.75,2.2083333333333335,2014-02-26 20:30:00+00:00,2014-02-26 20:47:00+00:00,1179861,break_bar,2.5,180,3675.75,3670.5,stop_loss,5.25,13.125,-5.25,-5.875,-117.5,-1.0,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
1183782,1183783,50,1,2014-03-03 21:00:00+00:00,NQH4,1259,3664.75,3654.0,5.596529284164859,0.0069930069930069,2.419354838709677,1.0,4.778525063046752,3669.0,3664.0,2.066666666666667,2014-03-03 20:59:00+00:00,2014-03-04 01:18:00+00:00,1183962,break_bar,2.5,180,3669.25,3674.75,timeout,5.5,13.75,5.5,4.875,97.5,0.7959183673469388,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
1185060,1185061,50,1,2014-03-04 20:18:00+00:00,NQH4,1217,3719.75,3710.25,6.486486486486487,0.077490774907749,2.6162790697674416,0.8666666666666667,2.301790339143401,3721.75,3718.0,1.4333333333333331,2014-03-04 20:17:00+00:00,2014-03-04 20:39:00+00:00,1185082,break_bar,2.5,180,3721.75,3717.75,stop_loss,4.0,10.0,-4.0,-4.625,-92.5,-1.0,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
1193828,1193829,50,1,2014-03-13 20:01:00+00:00,NQH4,1200,3653.5,3636.25,7.1564390665514255,0.1121281464530892,2.2131147540983607,0.8888888888888888,1.6736071520819724,3657.25,3652.75,2.033333333333333,2014-03-13 20:00:00+00:00,2014-03-13 20:14:00+00:00,1193842,break_bar,2.5,180,3657.0,3652.5,stop_loss,4.5,11.25,-4.5,-5.125,-102.5,-1.0,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
1207919,1207920,50,1,2014-03-30 22:01:00+00:00,NQM4,1320,3565.25,3562.5,1.981981981981982,0.03125,6.702127659574468,0.9047619047619048,0.8915101092374319,3577.75,3572.5,0.7833333333333333,2014-03-30 22:00:00+00:00,2014-03-31 01:29:00+00:00,1208099,break_bar,2.5,180,3577.75,3579.75,timeout,5.5,13.75,2.0,1.375,27.5,0.2244897959183673,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
1229396,1229397,50,1,2014-04-23 20:31:00+00:00,NQM4,1230,3557.75,3546.0,6.635294117647059,0.0153452685421994,9.191176470588236,0.776,3.862557842005445,3584.0,3552.75,3.4,2014-04-23 20:30:00+00:00,2014-04-24 00:22:00+00:00,1229576,break_bar,2.5,180,3579.5,3592.75,timeout,27.090000000000146,67.72500000000036,13.25,12.625,252.5,0.4555294966624547,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
1327523,1327524,50,1,2014-08-17 22:01:00+00:00,NQU4,1320,3988.0,3984.5,3.140186915887851,0.0314960629921259,7.3809523809523805,0.7741935483870968,2.5858044186787477,3998.75,3991.0,1.05,2014-08-17 22:00:00+00:00,2014-08-18 01:34:00+00:00,1327703,break_bar,2.5,180,3997.5,3996.5,timeout,6.75,16.875,-1.0,-1.625,-32.5,-0.2203389830508474,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
1378221,1378222,45,1,2014-10-16 22:01:00+00:00,NQZ4,1320,3748.0,3735.75,3.721518987341773,0.075,6.279069767441861,0.5925925925925926,0.0383447190992637,3753.0,3746.25,1.075,2014-10-16 22:00:00+00:00,2014-10-17 01:15:00+00:00,1378401,break_bar,2.5,180,3751.75,3756.75,timeout,5.75,14.375,5.0,4.375,87.5,0.6862745098039216,regime_breakout_lb45_w10_eff0.1_disp1.6_body0.55_vol0_us_late_long_break_bar_rr2.5_h180,defensive45_2r5_loweff
1379565,1379566,45,1,2014-10-19 22:01:00+00:00,NQZ4,1320,3810.0,3803.0,2.8595744680851065,0.0122699386503067,5.886075949367089,0.935483870967742,0.0458735227310016,3819.5,3811.75,1.3166666666666669,2014-10-19 22:00:00+00:00,2014-10-20 01:01:00+00:00,1379745,break_bar,2.5,180,3819.25,3829.25,timeout,7.75,19.375,10.0,9.375,187.5,1.1194029850746268,regime_breakout_lb45_w10_eff0.1_disp1.6_body0.55_vol0_us_late_long_break_bar_rr2.5_h180,defensive45_2r5_loweff
1396496,1396497,50,1,2014-11-05 20:51:00+00:00,NQZ4,1250,4146.25,4137.25,5.427135678391959,0.0098684210526315,2.4242424242424243,1.0,5.251815205293134,4149.5,4145.5,1.65,2014-11-05 20:50:00+00:00,2014-11-05 20:54:00+00:00,1396500,break_bar,2.5,180,4149.5,4145.25,stop_loss,4.25,10.625,-4.25,-4.875,-97.5,-1.0,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
1405514,1405515,50,1,2014-11-14 21:00:00+00:00,NQZ4,1259,4222.5,4216.0,5.473684210526316,0.0233644859813084,3.4459459459459456,0.9411764705882352,6.421386491942854,4223.75,4219.5,1.2333333333333334,2014-11-14 20:59:00+00:00,2014-11-16 23:12:00+00:00,1405584,break_bar,2.5,180,4223.75,4219.25,stop_loss,4.5,11.25,-4.5,-5.125,-102.5,-1.0,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
1426689,1426690,45,1,2014-12-09 20:02:00+00:00,NQZ4,1201,4288.0,4277.0,5.764192139737991,0.0118343195266272,2.200772200772201,1.0,2.2775098622860734,4290.5,4285.75,2.158333333333333,2014-12-09 20:01:00+00:00,2014-12-09 20:08:00+00:00,1426696,break_bar,2.5,180,4290.5,4285.5,stop_loss,5.0,12.5,-5.0,-5.625,-112.5,-1.0,regime_breakout_lb45_w10_eff0.1_disp1.6_body0.55_vol0_us_late_long_break_bar_rr2.5_h180,defensive45_2r5_loweff
1429430,1429431,45,1,2014-12-11 20:31:00+00:00,NQZ4,1230,4275.0,4252.5,8.992506244796004,0.0212014134275618,2.0224719101123596,0.9583333333333334,1.5524124719376122,4277.25,4271.25,2.966666666666667,2014-12-11 20:30:00+00:00,2014-12-11 20:32:00+00:00,1429432,break_bar,2.5,180,4277.0,4270.953333333333,stop_loss,6.046666666667079,15.116666666667696,-6.046666666667079,-6.671666666667079,-133.43333333334158,-1.0,regime_breakout_lb45_w10_eff0.1_disp1.6_body0.55_vol0_us_late_long_break_bar_rr2.5_h180,defensive45_2r5_loweff
1434885,1434886,50,1,2014-12-17 20:41:00+00:00,NQH5,1240,4161.75,4120.25,7.990373044524669,0.0971184631803628,2.0564516129032255,0.7647058823529411,1.0756085534346,4166.0,4157.5,4.133333333333334,2014-12-17 20:40:00+00:00,2014-12-17 20:54:00+00:00,1434899,break_bar,2.5,180,4164.5,4157.086666666667,stop_loss,7.413333333332957,18.533333333332394,-7.413333333332957,-8.038333333332957,-160.76666666665915,-1.0,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
1436230,1436231,50,1,2014-12-18 20:51:00+00:00,NQH5,1250,4253.25,4238.0,6.437994722955145,0.0891089108910891,2.2680412371134024,1.0,4.65610073596123,4257.5,4252.0,2.425,2014-12-18 20:50:00+00:00,2014-12-18 22:04:00+00:00,1436289,break_bar,2.5,180,4257.5,4271.875,take_profit,5.75,14.375,14.375,13.75,275.0,2.156862745098039,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
1445717,1445718,45,1,2015-01-02 20:43:00+00:00,NQH5,1242,4224.5,4210.25,6.134529147982064,0.0088691796008869,1.7894736842105263,0.9411764705882352,3.2195943635350233,4228.5,4224.25,2.375,2015-01-02 20:42:00+00:00,2015-01-02 20:57:00+00:00,1445732,break_bar,2.5,180,4228.5,4224.0,stop_loss,4.5,11.25,-4.5,-5.125,-102.5,-1.0,regime_breakout_lb45_w10_eff0.1_disp1.6_body0.55_vol0_us_late_long_break_bar_rr2.5_h180,defensive45_2r5_loweff
1447040,1447041,50,1,2015-01-05 20:25:00+00:00,NQH5,1224,4159.25,4145.0,4.7467036780013885,0.0378378378378378,2.0168067226890756,0.8333333333333334,3.141525123739799,4161.25,4155.25,2.975,2015-01-05 20:24:00+00:00,2015-01-05 20:31:00+00:00,1447047,break_bar,2.5,180,4160.25,4154.9525,stop_loss,5.297499999999673,13.24374999999918,-5.297499999999673,-5.922499999999673,-118.44999999999344,-1.0,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
1447056,1447057,50,1,2015-01-05 20:41:00+00:00,NQH5,1240,4161.75,4145.0,5.634197617379117,0.0591497227356746,2.0869565217391304,1.0,2.098752830250768,4163.5,4157.5,2.875,2015-01-05 20:40:00+00:00,2015-01-05 20:45:00+00:00,1447061,break_bar,2.5,180,4163.75,4157.2125,stop_loss,6.537500000000364,16.34375000000091,-6.537500000000364,-7.162500000000364,-143.25000000000728,-1.0,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
1448381,1448382,50,1,2015-01-06 20:23:00+00:00,NQH5,1222,4137.75,4113.0,6.190724335591454,0.0676691729323308,2.3608445297504796,0.8048780487804879,3.7532800577064833,4144.25,4134.0,4.341666666666667,2015-01-06 20:22:00+00:00,2015-01-06 20:25:00+00:00,1448384,break_bar,2.5,180,4142.5,4133.565833333333,stop_loss,8.934166666666897,22.335416666667243,-8.934166666666897,-9.559166666666895,-191.1833333333379,-1.0,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
1453704,1453705,45,1,2015-01-12 20:48:00+00:00,NQH5,1247,4167.75,4151.0,6.871794871794871,0.0106609808102345,1.7142857142857144,0.85,2.50912946546703,4170.75,4165.75,2.9166666666666665,2015-01-12 20:47:00+00:00,2015-01-12 20:52:00+00:00,1453709,break_bar,2.5,180,4169.75,4165.458333333333,stop_loss,4.29166666666697,10.729166666667425,-4.29166666666697,-4.91666666666697,-98.3333333333394,-1.0,regime_breakout_lb45_w10_eff0.1_disp1.6_body0.55_vol0_us_late_long_break_bar_rr2.5_h180,defensive45_2r5_loweff
1456337,1456338,45,1,2015-01-14 20:21:00+00:00,NQH5,1220,4143.25,4118.25,6.924408540103866,0.0158273381294964,1.649048625792812,0.8461538461538461,2.894756401121259,4145.75,4139.25,3.941666666666667,2015-01-14 20:20:00+00:00,2015-01-14 20:23:00+00:00,1456340,break_bar,2.5,180,4144.75,4138.855833333333,stop_loss,5.8941666666669335,14.735416666667334,-5.8941666666669335,-6.5191666666669335,-130.38333333333867,-1.0,regime_breakout_lb45_w10_eff0.1_disp1.6_body0.55_vol0_us_late_long_break_bar_rr2.5_h180,defensive45_2r5_loweff
1468052,1468053,45,1,2015-01-27 21:31:00+00:00,NQH5,1290,4180.0,4155.75,8.197183098591548,0.026978417266187,6.51356993736952,0.9519230769230768,1.1425859682424329,4203.0,4177.0,3.9916666666666663,2015-01-27 21:30:00+00:00,2015-01-28 01:19:00+00:00,1468232,break_bar,2.5,180,4201.75,4207.25,timeout,25.149166666667043,62.87291666666761,5.5,4.875,97.5,0.1891428756183489,regime_breakout_lb45_w10_eff0.1_disp1.6_body0.55_vol0_us_late_long_break_bar_rr2.5_h180,defensive45_2r5_loweff
1470701,1470702,45,1,2015-01-29 20:23:00+00:00,NQH5,1222,4164.5,4148.0,6.24113475177305,0.0696202531645569,1.759776536312849,0.9047619047619048,2.503562638021854,4169.5,4164.25,2.9833333333333334,2015-01-29 20:22:00+00:00,2015-01-29 21:02:00+00:00,1470741,break_bar,2.5,180,4169.5,4183.3708333333325,take_profit,5.548333333333176,13.87083333333294,13.870833333332484,13.245833333332484,264.9166666666497,2.145653347732099,regime_breakout_lb45_w10_eff0.1_disp1.6_body0.55_vol0_us_late_long_break_bar_rr2.5_h180,defensive45_2r5_loweff
1482334,1482335,50,1,2015-02-11 20:26:00+00:00,NQH5,1225,4296.5,4288.75,3.8114754098360657,0.0422535211267605,3.103448275862069,0.6666666666666666,6.734385645424702,4302.5,4296.5,1.9333333333333331,2015-02-11 20:25:00+00:00,2015-02-11 20:32:00+00:00,1482341,break_bar,2.5,180,4300.5,4296.25,stop_loss,4.25,10.625,-4.25,-4.875,-97.5,-1.0,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
1482392,1482393,50,1,2015-02-11 21:39:00+00:00,NQH5,1298,4300.5,4288.25,6.08695652173913,0.0080862533692722,4.568527918781726,0.8666666666666667,0.7429047729950015,4304.25,4296.75,1.6416666666666666,2015-02-11 21:38:00+00:00,2015-02-11 21:42:00+00:00,1482396,break_bar,2.5,180,4302.0,4315.75,take_profit,5.5,13.75,13.75,13.125,262.5,2.142857142857143,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
1484929,1484930,50,1,2015-02-13 20:06:00+00:00,NQH5,1205,4366.25,4356.5,6.743515850144092,0.12890625,3.290322580645161,0.9411764705882352,4.2960024443673515,4370.5,4366.25,1.2916666666666667,2015-02-13 20:05:00+00:00,2015-02-13 20:58:00+00:00,1484982,break_bar,2.5,180,4370.0,4380.0,take_profit,4.0,10.0,10.0,9.375,187.5,2.027027027027027,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
1488357,1488358,45,1,2015-02-18 20:01:00+00:00,NQH5,1200,4387.5,4375.25,7.666232073011734,0.0227272727272727,2.872340425531915,0.8888888888888888,1.2826526229994724,4388.25,4383.75,1.5666666666666669,2015-02-18 20:00:00+00:00,2015-02-19 00:27:00+00:00,1488537,break_bar,2.5,180,4387.75,4386.5,timeout,4.25,10.625,-1.25,-1.875,-37.5,-0.3846153846153846,regime_breakout_lb45_w10_eff0.1_disp1.6_body0.55_vol0_us_late_long_break_bar_rr2.5_h180,defensive45_2r5_loweff
